cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
22,0.0007711979465188505,1,0.0006737800583942716,2,1,1,1,0.8736961655813277,2,0.5
23,3.8083849210807435e-06,1,7.613333993155613e-06,2,0,0,0,1.9735348868920333,2,0.0
24,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
25,0.003427546428972669,375,0.008129137371191905,372,7,4,5,2.371667422426762,659,0.007587253414264037
26,2.285030952648446e-05,3,2.474333547775574e-05,5,0,0,0,1.0824836784482903,7,0.0
27,3.8083849210807435e-06,1,9.516667491444516e-06,2,0,0,0,2.4605221045590673,3,0.0
28,0.0001675689365275527,29,0.00016559001435113458,28,5,4,4,0.9881974430243199,49,0.08163265306122448
29,0.0,0,1.142000098973342e-05,2,0,0,0,115.20000989733421,2,0.0
30,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
31,0.0005179403492669812,1,0.00046822004057907015,2,0,0,0,0.9040223242103353,2,0.0
32,0.0005179403492669812,2,0.0,0,0,0,0,0.00019303515670448916,2,0.0
33,1.5233539684322974e-05,2,2.855000247433355e-05,3,0,0,0,1.8684532772054803,3,0.0
34,1.5233539684322974e-05,3,2.284000197946684e-05,4,0,0,0,1.4960669520372207,5,0.0
35,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
36,7.616769842161487e-06,2,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,3,0.0
37,0.0006778925159523724,16,0.0005348367130191818,13,0,0,0,0.7890009114153113,20,0.0
38,0.0004741439226745526,2,0.0002969200257330689,3,0,0,0,0.6263022287307144,3,0.0
39,6.283835119783226e-05,4,3.0453335972622452e-05,3,0,0,0,0.4854486237903668,5,0.0
40,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
41,1.142515476324223e-05,3,1.1420000989733419e-05,1,0,0,0,0.9995528239217014,3,0.0
42,2.475450198702483e-05,2,1.9033334982889032e-05,3,0,0,0,0.7698136535939241,4,0.0
43,0.0004189223413188818,2,0.00031214669371938013,1,0,0,0,0.7451791060509494,2,0.0
44,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
45,6.283835119783227e-05,14,5.139000445380039e-05,11,0,0,0,0.8181022138942498,24,0.0
46,0.00047604811513509294,9,0.00040731336863382526,11,0,0,0,0.8556441907120304,15,0.0
47,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
48,0.0003960720317923973,1,0.0002512400217741352,2,0,0,0,0.634421416971309,2,0.0
49,3.8083849210807435e-06,1,1.713000148460013e-05,3,0,0,0,4.408470975227205,3,0.0
50,5.712577381621115e-06,1,1.713000148460013e-05,4,0,0,0,2.964261867563253,5,0.0
51,0.0003922636468713166,4,0.00011229667639904529,3,0,0,0,0.2864604743464116,5,0.0
52,0.000481760692516714,26,0.0007327833968412277,27,19,10,12,1.5209445556005932,47,0.2553191489361702
53,3.8083849210807435e-06,1,7.613333993155613e-06,2,0,0,0,1.9735348868920333,3,0.0
54,0.00034846722027888805,2,0.00020746335131349044,1,0,0,0,0.595475819979341,2,0.0
55,0.0003351378730551054,3,0.0001713000148460013,2,0,0,0,0.511278792231888,3,0.0
56,7.616769842161487e-06,2,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,3,0.0
57,0.00032180852583132285,5,0.0003197600277125357,3,0,0,0,0.9936363968195718,5,0.0
58,0.0003218085258313228,7,0.0006338100549302048,14,7,2,5,1.9692241865702182,20,0.25
59,0.00029134144646267686,1,0.0002569500222690019,2,0,0,0,0.8819954244288337,2,0.0
60,0.0002989582163048384,2,0.00022078668580151277,2,0,0,0,0.7386076481388386,2,0.0
61,3.8083849210807435e-06,1,1.9033334982889032e-05,3,0,0,0,4.895458192894239,4,0.0
62,0.000297054023844298,1,0.00018081668233744583,2,0,0,0,0.6088313393738262,2,0.0
63,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
64,2.6658694447565206e-05,3,5.139000445380039e-05,3,0,0,0,1.924234553172885,4,0.0
65,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
66,0.00046462296037185066,3,0.00019223668332717922,1,0,0,0,0.41387385545418276,3,0.0
67,0.0002570659821729502,2,0.0003483100301868693,2,0,0,0,1.3548060565512718,2,0.0
68,0.0008683117620064094,29,0.000609066719452449,29,2,1,2,0.7014722118053865,35,0.05714285714285714
69,0.00023802405756754647,1,0.00016178334735455677,2,0,0,0,0.679827771323092,2,0.0
70,0.00023802405756754647,1,0.0002683700232587353,2,0,0,0,1.1274376306248723,2,0.0
71,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
72,3.8083849210807435e-06,1,7.613333993155613e-06,2,0,0,0,1.9735348868920333,3,0.0
73,0.0010168387739285586,132,0.0011134500964990082,152,1,1,0,1.095002103417916,256,0.0
74,0.0006797967084129127,57,0.0006471333894182271,77,0,0,0,0.9519584098723881,120,0.0
75,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
76,0.00024564082740970795,4,0.00015607334685969007,2,0,0,0,0.6355205543412298,4,0.0
77,0.00021898213296214276,2,0.00014465334586995663,1,0,0,0,0.6607263856380744,2,0.0
78,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
79,0.0002227905178832235,3,0.0002855000247433355,3,0,0,0,1.2813466784305587,4,0.0
80,3.8083849210807435e-06,1,1.3323334488022323e-05,2,0,0,0,3.4344965398931366,3,0.0
81,0.00021326955558052165,2,0.00025124002177413524,1,0,0,0,1.1779563447573675,2,0.0
82,9.520962302701859e-06,1,3.8066669965778065e-06,1,0,0,0,0.4060578218335493,2,0.0
83,0.00020565278573836013,1,0.00020936668481177933,2,0,0,0,1.018050297885842,2,0.0
84,0.00020946117065944088,3,0.0002931133587364911,4,0,0,0,1.3991779002465772,5,0.0
85,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
86,0.00018280247621187568,1,8.945667441957844e-05,3,0,0,0,0.4896416728433752,3,0.0
87,0.0003046707936864595,6,0.0003254700282074024,5,0,0,0,1.0682454977701723,7,0.0
88,3.8083849210807436e-05,4,5.329333795208929e-05,3,0,0,0,1.398322564530163,5,0.0
89,0.00018661086113295642,2,0.00018843001633060143,2,0,0,0,1.009743167519053,3,0.0
90,0.0001751857063697142,1,0.0001732033483442902,2,0,0,0,0.988690703500702,2,0.0
91,0.00018280247621187568,3,0.0001161033433956231,2,0,0,0,0.6353295253423045,3,0.0
92,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
93,0.00017328151390917383,1,4.948667095551148e-05,2,0,0,0,0.28599745057877124,2,0.0
94,3.0467079368645948e-05,4,7.613333993155613e-06,2,0,0,0,0.25234121651372204,5,0.0
95,0.0003408504504367265,28,0.00027217669025531314,20,0,0,0,0.7985814064963148,38,0.0
96,0.0001675689365275527,1,0.00014465334586995663,2,0,0,0,0.8633283473243095,2,0.0
97,3.8083849210807435e-06,1,1.3323334488022323e-05,3,0,0,0,3.4344965398931366,3,0.0
98,0.00016376055160647197,1,0.00011039334290075639,2,0,0,0,0.6743132609861924,2,0.0
99,0.00015804797422485086,1,0.00012181334389048981,2,0,0,0,0.7708814765920204,2,0.0
100,0.00015995216668539123,2,0.0001237166773887787,2,0,0,0,0.7736020071016013,3,0.0
101,0.0001618563591459316,2,0.0001827200158357347,1,0,0,0,1.1288227075480488,2,0.0
102,0.00020946117065944088,9,0.00015988001385626788,6,1,1,0,0.763404849060766,12,0.0
103,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
104,5.712577381621115e-06,1,7.613333993155613e-06,2,0,0,0,1.3270075367159038,3,0.0
105,0.00014662281946160863,1,0.00016178334735455677,3,0,0,0,1.1033276756034192,3,0.0
106,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
107,0.00019232343851457756,2,0.000177010015340868,2,0,0,0,0.9204180982736703,2,0.0
108,0.0001428144345405279,1,7.803667342984503e-05,2,0,0,0,0.5467374494469761,2,0.0
109,0.00014091024207998752,2,0.00012562001088706762,1,0,0,0,0.8915665205067405,2,0.0
110,0.00013710185715890677,2,0.0001294266778836454,1,0,0,0,0.9440592173153167,2,0.0
111,0.00016376055160647197,8,5.51966714503782e-05,5,1,0,1,0.33746176799879735,12,0.08333333333333333
112,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
113,0.0002703953293967328,21,0.00019223668332717924,13,0,0,0,0.7110536206156852,27,0.0
114,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
115,0.00013710185715890677,2,6.0906671945244904e-05,1,0,0,0,0.44464902449962584,2,0.0
116,0.00013138927977728566,2,0.00013513667837851214,5,0,0,0,1.0284996511318167,6,0.0
117,0.00031228756352862097,9,0.00020936668481177936,9,0,0,0,0.6705346475567617,13,0.0
118,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
119,0.00013138927977728566,2,9.326334141615626e-05,2,0,0,0,0.7100452719361876,2,0.0
120,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
121,0.00013138927977728566,2,2.8550002474333546e-05,2,0,0,0,0.21788850408839747,2,0.0
122,0.00012758089485620492,2,0.00015988001385626788,4,0,0,0,1.2529675174695356,5,0.0
123,0.00019041924605403717,6,0.0002455300212792685,8,0,0,0,1.2892661836883408,8,0.0
124,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
125,0.00024373663494916758,3,0.00019223668332717922,2,0,0,0,0.7887932154545829,3,0.0
126,0.00011805993255350305,1,0.0001161033433956231,2,0,0,0,0.9834411791239471,2,0.0
127,0.0007293057123869623,100,0.0009687967506290517,100,41,25,24,1.3283372123017256,175,0.13714285714285715
128,1.3329347223782603e-05,2,3.8066669965778065e-06,1,0,0,0,0.2909052042127054,3,0.0
129,0.00024564082740970795,23,0.0002341100202895351,34,0,0,0,0.953077365117892,53,0.0
130,0.00012186831747458379,2,8.374667392471174e-05,1,0,0,0,0.687446343942426,2,0.0
131,0.00011996412501404342,2,4.948667095551148e-05,1,0,0,0,0.4130015602055279,2,0.0
132,0.00015043120438268937,7,0.00012562001088706762,12,0,0,0,0.8351757458038715,13,0.0
133,5.9029966276751525e-05,11,3.426000296920026e-05,7,0,0,0,0.5810928896590591,17,0.0
134,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
135,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
136,9.520962302701859e-06,2,9.516667491444516e-06,2,0,0,0,0.9995535985775418,4,0.0
137,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
138,6.0934158737291896e-05,15,5.71000049486671e-05,14,0,0,0,0.937180197647549,29,0.0
139,4.570061905296892e-05,10,3.426000296920026e-05,7,0,0,0,0.7502082652957711,15,0.0
140,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
141,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
142,4.189223413188818e-05,2,2.2840001979466837e-05,1,0,0,0,0.5462915335111116,2,0.0
143,1.3329347223782601e-05,3,0.0,0,0,0,0,0.007446378318590627,3,0.0
144,1.3329347223782603e-05,3,0.0,0,0,0,0,0.007446378318590626,3,0.0
145,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
146,2.8562886908105577e-05,7,5.9003338446956e-05,6,0,0,0,2.0620162454830107,13,0.0
