cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
33,0.0007350182897685835,92,0.00059003338446956,86,3,0,3,0.8027733667942543,160,0.01875
34,0.0003313294881340247,9,0.00024553002127926854,13,3,1,3,0.7411230143165166,15,0.2
35,0.0005998206250702171,71,0.0007994000692813394,81,22,9,15,1.3326764172973096,129,0.11627906976744186
36,0.00018280247621187568,3,0.0001161033433956231,2,0,0,0,0.6353295253423045,3,0.0
37,0.0001942276309751179,5,0.00015417001336140117,6,0,0,0,0.7938655588363253,9,0.0
38,0.0002589701746334906,3,0.000177010015340868,3,0,0,0,0.6836372252862665,4,0.0
39,0.0002875330615415961,27,0.0002303033532929573,33,0,0,0,0.8010322320323301,57,0.0
40,0.00016376055160647197,2,0.0005139000445380039,2,0,0,0,3.136813830411288,3,0.0
41,0.0002094611706594409,6,0.0001732033483442902,5,0,0,0,0.8269821541793471,8,0.0
42,0.00032561691075240354,18,0.000177010015340868,14,2,1,1,0.5437544367338657,29,0.034482758620689655
43,0.00018280247621187568,5,0.00014084667887337884,3,0,0,0,0.7706111026627387,6,0.0
44,0.00015804797422485086,3,0.0001199100103922009,1,0,0,0,0.7588463335077164,3,0.0
45,0.00015233539684322974,2,0.00010278000890760077,2,0,0,0,0.6749089190446128,3,0.0
46,0.0008168985655718195,111,0.0008603067412265843,122,1,0,1,1.0531312752359403,199,0.005025125628140704
47,0.00025516178971240984,5,0.00015988001385626785,4,0,0,0,0.6267291866773675,7,0.0
48,0.00017137732144863345,5,0.00015607334685969007,6,1,0,1,0.9107521947528919,9,0.1111111111111111
49,0.0004189223413188818,29,0.0002303033532929573,16,0,0,0,0.5498593525294088,39,0.0
50,0.00014662281946160863,2,0.00015226667986311225,2,0,0,0,1.0384661392291497,3,0.0
51,0.0001428144345405279,1,8.184334042642283e-05,3,0,0,0,0.5733734362793509,3,0.0
52,0.0003427546428972669,35,0.0004016033681389586,40,0,0,0,1.1716433668343968,66,0.0
53,0.000557928390938329,68,0.0005557733815003597,71,3,2,2,0.9961381724067021,123,0.016260162601626018
54,0.00018851505359349682,11,8.184334042642285e-05,9,4,1,3,0.43444751023440126,18,0.16666666666666666
55,0.00013329347223782603,1,0.00013894334537508995,3,0,0,0,1.0423549446796827,3,0.0
56,0.00042082653377942215,49,0.00038447336665435844,50,0,0,0,0.9136353634002227,89,0.0
57,0.0001428144345405279,3,0.00016178334735455677,10,0,0,0,1.132729159759224,11,0.0
58,0.00013329347223782603,2,0.00010468334240588967,4,0,0,0,0.7855207653570362,4,0.0
59,0.00042273072623996255,17,0.0003483100301868693,25,0,0,0,0.8239941152931766,34,0.0
60,0.0007845272937426332,105,0.000787980068291606,120,12,5,9,1.0044005282208617,204,0.04411764705882353
61,0.00012758089485620492,2,6.661667244011161e-05,8,0,0,0,0.5225266670886696,9,0.0
62,0.0007197847500842606,110,0.0006261967209370492,84,7,5,5,0.8699958165022149,177,0.02824858757062147
63,0.000854982414782627,64,0.0007651400663121391,60,0,0,0,0.8949313575892834,101,0.0
64,0.00026658694447565206,8,0.00022269001929980166,9,0,0,0,0.8353990471406144,15,0.0
65,0.00011805993255350305,1,0.0001199100103922009,3,0,0,0,1.0156574043224011,3,0.0
66,0.0005255571191091426,74,0.00043015337061329213,52,23,13,13,0.8185057425693464,115,0.11304347826086956
67,0.0001428144345405279,7,0.0004187333696235587,22,5,0,5,2.93065827094453,27,0.18518518518518517
68,0.0001618563591459316,10,9.707000841273406e-05,4,0,0,0,0.5999764932056698,12,0.0
69,0.00011615574009296268,1,0.00016178334735455677,4,0,0,0,1.3924761669841719,4,0.0
70,0.00012377250993512418,3,5.519667145037819e-05,2,0,0,0,0.4463998628859523,4,0.0
71,0.00012186831747458379,2,4.377667046064477e-05,3,0,0,0,0.3597382612889446,4,0.0
72,0.00042844330362158364,42,0.0005177067115345816,45,0,0,0,1.2082949544623387,74,0.0
73,0.0005198445417275214,79,0.0007518167318241168,114,1,0,1,1.446147947482755,184,0.005434782608695652
74,0.00011996412501404342,3,0.00011420000989733418,3,0,0,0,0.9519913619823155,5,0.0
75,0.0001351976646983664,5,0.00010278000890760077,8,0,0,0,0.760397521546009,11,0.0
76,0.00032942529567348434,47,0.00015226667986311225,32,0,0,0,0.4623823477700095,77,0.0
77,0.0001351976646983664,5,0.00010658667590417859,1,0,0,0,0.7885330182307776,5,0.0
78,0.001321509567615018,215,0.0014008534547406328,246,0,0,0,1.0600357995809604,426,0.0
79,0.00011615574009296268,3,5.9003338446956e-05,1,0,0,0,0.5083907117162098,3,0.0
80,0.0011691741707717882,127,0.0008983734111923623,121,4,3,2,0.7684026840337352,217,0.009216589861751152
81,0.00011805993255350305,3,0.00010468334240588967,3,0,0,0,0.8867925035285845,4,0.0
82,0.0001885150535934968,15,0.00022649668629637948,27,0,0,0,1.201371163007703,40,0.0
83,0.00012186831747458379,4,8.374667392471175e-05,6,0,0,0,0.6874463439424261,9,0.0
84,0.00011425154763242231,3,0.00014846001286653444,3,0,0,0,1.2991517468926057,5,0.0
85,0.00014281443454052786,9,9.326334141615626e-05,9,1,1,0,0.6532813967764758,15,0.0
86,0.00022659890280430424,20,0.00015417001336140117,10,0,0,0,0.6805062197172315,27,0.0
87,0.00029134144646267686,36,0.00021317335180835717,40,6,2,5,0.7317879951425159,72,0.06944444444444445
88,0.0010968148572712542,178,0.0011343867649801862,190,0,0,0,1.0342523464422735,340,0.0
89,0.0003408504504367265,38,0.0009878300856119408,33,0,0,0,2.8975767134095065,61,0.0
90,0.0002570659821729502,32,0.00019033334982889032,26,0,0,0,0.7405075438819875,55,0.0
91,0.0001142515476324223,4,6.47133389418227e-05,3,0,0,0,0.5667902208911256,5,0.0
92,0.00012186831747458379,5,0.00015417001336140115,7,0,0,0,1.2648367752842742,11,0.0
93,0.0001142515476324223,3,0.0001199100103922009,2,0,0,0,1.0494830448466468,3,0.0
94,0.0002761079067783539,34,0.00027217669025531314,39,5,2,3,0.9857671832465122,65,0.046153846153846156
95,9.901800794809932e-05,2,0.00014084667887337884,3,0,0,0,1.4220087932677385,5,0.0
96,9.901800794809932e-05,2,0.000177010015340868,4,0,0,0,1.786860117624713,4,0.0
97,0.00022279051788322347,25,0.00014655667936824555,21,2,2,0,0.6579763049636851,44,0.0
98,0.0001275808948562049,8,0.00014465334586995666,19,0,0,0,1.1337118684277618,25,0.0
99,0.00010282639286918007,1,0.0001237166773887787,3,0,0,0,1.2029633404733253,3,0.0
100,0.0003351378730551054,47,0.00038257003315606957,57,0,0,0,1.1414880713467819,101,0.0
101,0.00013710185715890675,7,6.471333894182272e-05,3,0,0,0,0.47239403521160883,9,0.0
102,0.00010282639286918007,4,2.6646668976044647e-05,3,0,0,0,0.25986210368840756,6,0.0
103,0.00019232343851457754,9,0.0001351366783785121,10,0,0,0,0.7028077214630322,15,0.0
104,0.0003694133373448321,46,0.00027217669025531314,41,0,0,0,0.7368521315408512,78,0.0
105,0.00029895821630483835,27,0.00032737336170569133,28,0,0,0,1.095015431282746,46,0.0
106,8.949704564539747e-05,1,4.5680003958933675e-05,3,0,0,0,0.5109543917342921,3,0.0
107,9.520962302701858e-05,2,4.758333745722258e-05,2,0,0,0,0.5002992976239682,3,0.0
108,9.330543056647821e-05,2,9.897334191102296e-05,1,0,0,0,1.0606807474701463,3,0.0
109,0.0016966354823414712,219,0.001831006825353925,185,34,22,22,1.0791940431557565,346,0.06358381502890173
110,0.00015995216668539123,7,9.707000841273406e-05,7,0,0,0,0.6071146078499371,11,0.0
111,0.0001275808948562049,9,4.3776670460644776e-05,6,3,1,2,0.34364319352600864,13,0.15384615384615385
112,0.00012758089485620492,4,0.00015797668035797896,3,0,0,0,1.2380605613393139,5,0.0
113,0.00010282639286918007,4,4.377667046064477e-05,3,0,0,0,0.42629173370927537,6,0.0
114,9.901800794809932e-05,4,8.374667392471174e-05,3,0,0,0,0.8459277548093578,5,0.0
115,9.901800794809932e-05,4,0.0001161033433956231,3,0,0,0,1.1723736766024402,6,0.0
116,0.00011044316271134157,5,0.00011039334290075639,10,0,0,0,0.9995493180277891,13,0.0
117,0.00013329347223782603,3,0.00014846001286653444,2,0,0,0,1.1136977722693064,3,0.0
118,0.00011425154763242231,8,0.00016559001435113458,18,0,0,0,1.4489529681201812,23,0.0
119,0.00016566474406701234,14,0.000177010015340868,16,1,0,1,1.0684420039840872,27,0.037037037037037035
120,8.568866072431673e-05,2,7.042333943668942e-05,3,0,0,0,0.8220589858992826,4,0.0
121,0.0011120483969555772,140,0.002009920174193082,159,0,0,0,1.807330909881596,264,0.0
122,0.00016566474406701234,19,0.0001294266778836454,17,0,0,0,0.7813885794151906,32,0.0
123,0.00018661086113295642,20,0.00016368668085284566,24,0,0,0,0.8772209600394564,43,0.0
124,0.00012758089485620492,9,4.758333745722258e-05,6,0,0,0,0.3734571057864521,13,0.0
125,0.00013329347223782603,9,0.0001751066818425791,10,8,3,7,1.3134576895202539,16,0.4375
126,9.330543056647821e-05,4,9.516667491444516e-05,3,0,0,0,1.01992651108912,6,0.0
127,8.188027580323598e-05,2,6.852000593840052e-05,2,0,0,0,0.8370306792221343,3,0.0
128,0.0001085389702508012,7,6.471333894182272e-05,2,3,3,0,0.5965938262503434,8,0.0
129,0.00024373663494916758,5,0.0003711500321663361,6,0,0,0,1.5225359070581428,7,0.0
130,8.378446826377636e-05,2,7.613333993155613e-05,2,0,0,0,0.9087896902658892,3,0.0
131,8.949704564539747e-05,4,0.000118006676893912,4,0,0,0,1.318198340616592,7,0.0
132,0.0002951498313837576,38,0.00022078668580151277,36,6,2,5,0.748134841487548,72,0.06944444444444445
133,0.0001351976646983664,10,7.423000643326722e-05,6,0,0,0,0.5493812964102454,12,0.0
134,0.0002094611706594409,28,0.00019414001682546814,37,0,0,0,0.9268893479371173,62,0.0
135,0.00021517374804106202,29,0.00021888335230322388,31,0,0,0,1.017232032683587,54,0.0
136,8.949704564539747e-05,4,2.8550002474333546e-05,3,0,0,0,0.31976503542006324,6,0.0
137,0.00029324563892321726,25,0.0002912100252382022,22,0,0,0,0.9930606990017401,38,0.0
138,7.42635059610745e-05,1,5.9003338446956e-05,3,0,0,0,0.7947895635514224,3,0.0
139,0.0003579881825815899,51,0.00036353669817318053,57,8,2,7,1.015494830216371,96,0.07291666666666667
140,0.00010663477779026082,5,0.00015797668035797896,6,0,0,0,1.4810231831709768,8,0.0
141,0.00020755697819890053,11,0.0003521166971834471,21,0,0,0,1.696146694603649,30,0.0
142,0.0005008026171221178,82,0.0006528433899130938,85,0,0,0,1.303533596339564,159,0.0
143,7.616769842161487e-05,2,3.8066669965778064e-05,2,0,0,0,0.5004303362452239,3,0.0
144,0.00012377250993512418,13,0.00014465334586995663,8,0,0,0,1.168567149771716,18,0.0
145,0.00011805993255350305,2,7.423000643326723e-05,4,0,0,0,0.6290627019409516,4,0.0
146,7.42635059610745e-05,2,6.28100054435338e-05,3,0,0,0,0.8459795518041333,3,0.0
147,7.42635059610745e-05,2,5.139000445380039e-05,2,0,0,0,0.6924095870460004,3,0.0
148,0.0008378446826377636,136,0.0006547467234113827,106,5,4,4,0.7814915912468023,212,0.018867924528301886
149,7.997608334269561e-05,4,0.00010849000940246748,6,1,0,1,1.3560854236307107,9,0.1111111111111111
150,0.00017708989883025457,17,0.00019033334982889032,23,0,0,0,1.0747415687128012,36,0.0
151,7.42635059610745e-05,3,7.423000643326722e-05,2,0,0,0,0.9995495165622662,3,0.0
152,7.616769842161487e-05,4,5.139000445380039e-05,1,0,0,0,0.6751220440553862,4,0.0
153,7.42635059610745e-05,2,8.945667441957846e-05,3,0,0,0,1.2043094695731102,3,0.0
154,0.00010473058532972045,6,7.803667342984503e-05,5,0,0,0,0.7453614151259781,9,0.0
155,0.00010663477779026082,9,4.187333696235587e-05,6,0,0,0,0.3932489281500691,13,0.0
156,0.00012567670239566455,14,8.374667392471174e-05,11,0,0,0,0.6666311990033688,22,0.0
157,0.00020184440081727942,6,0.00010468334240588967,4,0,0,0,0.5188722340496992,7,0.0
158,7.42635059610745e-05,4,6.661667244011161e-05,3,0,0,0,0.8971695400568444,6,0.0
159,0.0004055929940950992,60,0.0003997000346406697,69,6,4,4,0.985474337639047,115,0.034782608695652174
160,9.330543056647821e-05,3,7.423000643326722e-05,8,0,0,0,0.7957782109934745,10,0.0
161,7.045512103999376e-05,3,7.232667293497833e-05,4,0,0,0,1.0265260957305096,6,0.0
162,0.0001294850873167453,11,6.661667244011161e-05,6,1,1,1,0.5148483812572955,14,0.07142857142857142
163,6.664673611891302e-05,3,9.897334191102296e-05,3,0,0,0,1.484317401445942,5,0.0
164,6.664673611891302e-05,2,0.00010278000890760077,4,4,2,3,1.5413489091708443,5,0.6
165,8.188027580323598e-05,7,5.9003338446956e-05,7,0,0,0,0.7209458356643274,13,0.0
166,5.9029966276751525e-05,1,8.374667392471174e-05,3,0,0,0,1.4180064560205614,3,0.0
167,0.00045510199806914883,67,0.0005405467135140486,84,16,12,9,1.187707250423624,133,0.06766917293233082
168,7.42635059610745e-05,5,6.661667244011161e-05,6,0,0,0,0.8971695400568444,10,0.0
169,0.0003713175298053725,64,0.00026837002325873536,47,0,0,0,0.7228253965272373,105,0.0
170,0.00023040728772538499,18,0.00019414001682546814,23,0,0,0,0.8426632352590783,33,0.0
171,0.00027991629169943463,36,0.0002322066867912462,25,0,0,0,0.8296184674876017,55,0.0
172,0.00017328151390917383,8,0.00016178334735455677,7,0,0,0,0.9336828575586185,11,0.0
173,6.283835119783227e-05,2,3.997000346406696e-05,3,0,0,0,0.6366548011103135,4,0.0
174,6.855092857945339e-05,3,6.281000544353381e-05,1,0,0,0,0.916375156830176,3,0.0
175,5.7125773816211154e-05,1,3.997000346406696e-05,2,2,1,1,0.7002090280641302,3,0.3333333333333333
176,0.00014091024207998752,9,0.0001161033433956231,8,9,4,6,0.8240773271611519,14,0.42857142857142855
177,7.045512103999376e-05,4,8.755334092128954e-05,4,0,0,0,1.2423384671341398,6,0.0
178,9.901800794809934e-05,10,6.47133389418227e-05,3,0,0,0,0.6539007419898973,12,0.0
179,7.42635059610745e-05,6,6.0906671945244904e-05,5,0,0,0,0.820384557677778,9,0.0
180,5.522158135567078e-05,1,3.8066669965778064e-05,5,0,0,0,0.6899056214680269,5,0.0
181,6.664673611891302e-05,4,2.0936668481177935e-05,1,0,0,0,0.3151714930854438,4,0.0
182,5.522158135567078e-05,1,7.613333993155613e-06,2,0,0,0,0.13942721455421578,3,0.0
183,0.00039226364687131656,65,0.0010963200950144083,76,4,4,1,2.794397757685235,131,0.007633587786259542
184,0.0005998206250702171,96,0.0005862267174729822,87,32,22,13,0.977340489676207,161,0.08074534161490683
185,7.807189088215524e-05,4,7.042333943668942e-05,4,0,0,0,0.9021572670284249,5,0.0
186,0.0001961318234356583,11,0.0001846233493340236,12,0,0,0,0.9413526618662432,16,0.0
187,0.0001085389702508012,10,5.139000445380039e-05,5,0,0,0,0.47395519614123605,13,0.0
188,0.00027229952185727315,40,0.00026075668926557973,38,0,0,0,0.9576253566342844,72,0.0
189,6.855092857945339e-05,4,6.661667244011161e-05,3,0,0,0,0.9718247636358893,6,0.0
190,6.855092857945339e-05,4,1.9033334982889032e-05,1,0,0,0,0.2787046785644713,4,0.0
191,0.00011234735517188194,7,5.9003338446956e-05,5,0,0,0,0.5256089692515516,8,0.0
192,5.712577381621115e-05,2,3.8066669965778064e-05,1,2,1,1,0.6669489536018481,3,0.3333333333333333
193,0.0002780120992388943,27,0.00023220668679124618,41,0,0,0,0.8352987425825659,62,0.0
194,5.5221581355670776e-05,2,2.2840001979466837e-05,2,0,0,0,0.41466641801112136,4,0.0
195,5.1413196434590034e-05,1,3.8066669965778064e-05,2,0,0,0,0.7409105356962462,3,0.0
196,9.140123810593784e-05,5,5.519667145037819e-05,3,0,0,0,0.6043270298305373,6,0.0
197,0.00027420371431781355,39,0.00019985001732033484,33,0,0,0,0.7289366015972679,65,0.0
198,4.950900397404966e-05,1,5.139000445380039e-05,3,1,0,1,1.0379165137186521,3,0.3333333333333333
199,5.3317388895130405e-05,2,2.0936668481177935e-05,1,0,0,0,0.39381686219214773,3,0.0
200,8.568866072431673e-05,3,6.281000544353381e-05,3,0,0,0,0.7333137609607422,4,0.0
201,7.42635059610745e-05,6,9.516667491444516e-05,10,0,0,0,1.2810944519521767,14,0.0
202,5.5221581355670776e-05,2,8.565000742300064e-05,2,0,0,0,1.5500281322708571,4,0.0
203,0.00020946117065944088,15,0.0002988233592313578,18,7,3,5,1.426425316725969,26,0.19230769230769232
204,5.902996627675152e-05,3,5.329333795208929e-05,3,0,0,0,0.9029827228750217,5,0.0
205,4.760481151350929e-05,1,3.8066669965778064e-05,2,0,0,0,0.8000591293599354,3,0.0
206,5.1413196434590034e-05,2,0.0002931133587364911,5,0,0,0,5.692004748895847,6,0.0
207,5.5221581355670776e-05,3,4.3776670460644776e-05,4,0,0,0,0.7931203227643667,6,0.0
208,7.235931350053413e-05,4,8.184334042642283e-05,6,0,0,0,1.130887617722445,7,0.0
209,6.0934158737291896e-05,3,3.235666947091136e-05,2,0,0,0,0.5317787636037379,4,0.0
210,4.570061905296892e-05,1,4.758333745722258e-05,3,0,0,0,1.0411068331211042,3,0.0
211,5.712577381621115e-05,2,5.139000445380039e-05,3,0,0,0,0.8997694748378238,4,0.0
212,4.950900397404966e-05,2,7.613333993155613e-06,2,0,0,0,0.15548254097563494,3,0.0
213,6.283835119783226e-05,4,5.139000445380039e-05,5,0,0,0,0.8181022138942499,8,0.0
214,4.950900397404966e-05,2,3.235666947091136e-05,2,0,0,0,0.6542495690477752,3,0.0
215,0.00013329347223782603,16,0.0001294266778836454,17,8,5,4,0.9710121170900585,30,0.13333333333333333
216,5.5221581355670776e-05,3,2.0936668481177935e-05,1,0,0,0,0.38026151757900817,3,0.0
217,0.0004170181488583414,69,0.0004891567090602482,78,6,6,1,1.1729451485133193,136,0.007352941176470588
218,6.0934158737291896e-05,4,2.6646668976044643e-05,4,0,0,0,0.4382245865167044,5,0.0
219,0.00016947312898809308,27,0.00018462334933402362,37,6,2,4,1.0893432847311224,62,0.06451612903225806
220,9.330543056647821e-05,1,4.758333745722258e-05,3,0,0,0,0.5104985563262893,3,0.0
221,4.950900397404966e-05,2,2.0936668481177935e-05,3,0,0,0,0.42404940224524884,4,0.0
222,5.5221581355670776e-05,3,5.9003338446956e-05,2,0,0,0,1.0683595262212722,3,0.0
223,8.378446826377636e-05,10,3.426000296920026e-05,5,0,0,0,0.40961102430970364,13,0.0
224,4.760481151350929e-05,2,4.948667095551149e-05,4,0,0,0,1.0394480007843503,5,0.0
225,6.474254365837264e-05,6,1.5226667986311226e-05,3,0,0,0,0.2363674698984793,7,0.0
226,5.7125773816211154e-05,3,1.5226667986311226e-05,3,0,0,0,0.26782806005446136,5,0.0
227,0.00023231148018592536,37,0.00024172335428269073,48,0,0,0,1.040496597195784,80,0.0
228,0.00024754501987024835,37,0.00020365668431691265,39,0,0,0,0.8227772334112325,64,0.0
229,4.760481151350929e-05,2,2.6646668976044647e-05,3,0,0,0,0.5606702579355205,4,0.0
230,0.00019803601589619865,25,0.0001713000148460013,20,0,0,0,0.8650623869200839,37,0.0
231,4.950900397404966e-05,3,1.9033334982889032e-05,2,0,0,0,0.3856827077781611,4,0.0
232,0.00016566474406701234,13,0.00012562001088706762,8,0,0,0,0.758424305449679,14,0.0
233,6.0934158737291896e-05,4,4.758333745722258e-05,6,0,0,0,0.7812565691691601,8,0.0
234,4.189223413188818e-05,1,2.0936668481177935e-05,2,0,0,0,0.5009656884438795,3,0.0
235,4.570061905296892e-05,2,2.474333547775574e-05,3,0,0,0,0.5424235739919617,4,0.0
236,0.0006950302480972357,117,0.0006300033879336269,110,3,0,3,0.9064537036884738,218,0.013761467889908258
237,9.711381548755895e-05,10,0.00026266002276386865,26,0,0,0,2.702908238361405,33,0.0
238,0.00034846722027888805,51,0.0004092167021321142,58,18,11,10,1.174283404516984,95,0.10526315789473684
239,7.807189088215524e-05,8,6.47133389418227e-05,8,0,0,0,0.8291131020423868,14,0.0
240,0.00022088632542268313,34,0.000118006676893912,19,1,1,0,0.5344524221940339,41,0.0
241,0.00011234735517188194,15,0.00011039334290075639,14,0,0,0,0.9826228703366234,27,0.0
242,0.0012796173334831298,236,0.0013399467827953878,249,2,1,1,1.0471427929697987,451,0.0022172949002217295
243,0.00015043120438268937,18,0.0001751066818425791,22,0,0,0,1.1639226734488768,36,0.0
244,6.474254365837264e-05,2,8.374667392471174e-05,7,0,0,0,1.293081196297043,8,0.0
245,4.379642659242855e-05,2,5.3293337952089286e-05,2,0,0,0,1.216348165372049,3,0.0
246,3.998804167134781e-05,1,4.187333696235587e-05,3,0,0,0,1.0470288697678027,3,0.0
247,4.570061905296892e-05,2,3.426000296920026e-05,2,0,0,0,0.7502082652957711,3,0.0
248,3.998804167134781e-05,1,5.9003338446956e-05,3,0,0,0,1.4743383807944659,4,0.0
249,6.0934158737291896e-05,6,4.758333745722258e-05,8,0,0,0,0.7812565691691601,13,0.0
250,0.00014662281946160863,17,0.0001827200158357347,22,0,0,0,1.2460230556268121,33,0.0
251,9.711381548755895e-05,3,7.613333993155613e-05,3,0,0,0,0.7841821612413945,3,0.0
252,5.331738889513041e-05,4,4.758333745722258e-05,3,0,0,0,0.8926557146182308,6,0.0
253,6.0934158737291896e-05,3,7.042333943668941e-05,7,1,1,1,1.1554732775172933,8,0.125
254,5.7125773816211154e-05,4,2.474333547775574e-05,4,0,0,0,0.43412843236587245,8,0.0
255,0.000148527011922149,19,0.000177010015340868,18,0,0,0,1.1916408265923992,33,0.0
256,0.0001808982837513353,15,0.00014465334586995663,13,0,0,0,0.7997498256327457,22,0.0
257,0.0002494492123307887,38,0.00025124002177413524,47,0,0,0,1.0071761775027073,76,0.0
258,5.7125773816211154e-05,3,3.0453335972622452e-05,4,0,0,0,0.5339086557527192,6,0.0
259,0.0003256169107524036,43,0.00038637670015264735,53,3,2,2,1.186541709670183,84,0.023809523809523808
260,7.616769842161487e-05,7,0.0013704001187680103,15,8,3,7,17.969601117261455,18,0.3888888888888889
261,5.331738889513041e-05,4,5.519667145037819e-05,4,0,0,0,1.035181101025683,4,0.0
262,4.189223413188818e-05,2,1.9033334982889032e-05,2,0,0,0,0.45563984337664726,3,0.0
263,4.379642659242855e-05,2,2.6646668976044647e-05,3,0,0,0,0.6093131275669266,4,0.0
264,0.00019994020835673902,30,0.0002417233542826907,32,15,11,9,1.2088737372810483,55,0.16363636363636364
265,6.283835119783227e-05,5,4.948667095551148e-05,3,0,0,0,0.7878609784302603,6,0.0
266,8.568866072431673e-05,7,5.710000494866709e-05,5,0,0,0,0.6667548422568368,10,0.0
267,4.570061905296892e-05,3,3.426000296920026e-05,1,0,0,0,0.7502082652957711,3,0.0
268,0.00010282639286918008,16,0.00011420000989733418,18,0,0,0,1.1105024349061763,32,0.0
269,0.001188216095377192,182,0.0010163800880862743,171,22,14,13,0.8553953716865427,321,0.040498442367601244
270,3.8083849210807436e-05,1,6.471333894182272e-05,3,0,0,0,1.6974019194345171,3,0.0
271,0.00010663477779026082,15,7.042333943668942e-05,8,0,0,0,0.660734400696194,19,0.0
272,4.950900397404966e-05,2,3.045333597262245e-05,2,0,0,0,0.6158828745806874,3,0.0
273,0.0001675689365275527,7,0.00010468334240588967,5,0,0,0,0.6249418918970171,9,0.0
274,0.0001961318234356583,22,0.00021507668530664607,28,0,0,0,1.0965432697882438,43,0.0
275,4.760481151350929e-05,3,3.6163336467489164e-05,3,0,0,0,0.760160984122533,3,0.0
276,4.379642659242855e-05,2,2.2840001979466837e-05,2,0,0,0,0.522593836451909,3,0.0
277,4.379642659242855e-05,2,3.235666947091135e-05,3,0,0,0,0.7393920642394528,3,0.0
278,4.379642659242855e-05,3,3.0453335972622452e-05,1,0,0,0,0.6960324186819441,4,0.0
279,0.00012758089485620492,21,0.0001294266778836454,26,0,0,0,1.0144562193859874,41,0.0
280,5.141319643459004e-05,4,7.803667342984503e-05,10,0,0,0,1.5168282855260342,12,0.0
281,9.711381548755895e-05,8,7.423000643326722e-05,6,0,0,0,0.7646033237197617,8,0.0
282,0.00020755697819890053,29,0.00012752334438535651,25,0,0,0,0.6145873136183017,48,0.0
283,5.331738889513041e-05,5,3.235666947091135e-05,4,0,0,0,0.6076049418033261,8,0.0
