cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
29,0.0002589701746334906,3,0.000177010015340868,3,0,0,0,0.6836372252862665,4,0.0
30,0.00025516178971240984,20,0.000177010015340868,21,0,0,0,0.6938367686773983,38,0.0
31,0.00020184440081727942,4,0.0001732033483442902,5,0,0,0,0.8581735747211738,6,0.0
32,0.00017899409129079494,5,0.00011800667689391201,6,1,0,1,0.6594671886865452,10,0.1
33,0.00017899409129079494,4,0.00013513667837851214,2,0,0,0,0.7551152436342997,4,0.0
34,0.00015804797422485086,3,0.0001199100103922009,1,0,0,0,0.7588463335077164,3,0.0
35,0.0002513534047913291,4,0.00015607334685969007,3,0,0,0,0.621082649444703,5,0.0
36,0.00017137732144863345,5,0.00015226667986311225,5,1,0,1,0.8885529501856264,8,0.125
37,0.0004113055714767203,27,0.0002303033532929573,16,0,0,0,0.5600394580606569,37,0.0
38,0.00014662281946160863,2,0.00015226667986311225,2,0,0,0,1.0384661392291497,3,0.0
39,0.00013900604961944715,2,0.00019985001732033484,2,0,0,0,1.4373926789477434,3,0.0
40,0.0003370420655156458,25,0.00027979002424846877,24,1,1,1,0.8301842246246779,43,0.023255813953488372
41,0.00016376055160647197,7,6.281000544353381e-05,5,0,0,0,0.38392404289361043,10,0.0
42,0.00026658694447565206,18,0.0002322066867912462,21,0,0,0,0.8710838366984827,33,0.0
43,0.00013329347223782603,2,0.00010087667540931187,3,0,0,0,0.7569836343211866,3,0.0
44,0.0004170181488583414,16,0.00033498669569884695,23,0,0,0,0.803337607380509,32,0.0
45,0.0005883954703069749,73,0.0006376167219267826,91,9,3,7,1.083639134204606,145,0.04827586206896552
46,0.00012758089485620492,2,3.426000296920026e-05,3,0,0,0,0.2691084128748998,4,0.0
47,0.0004665271528323911,57,0.00044157337160302554,51,6,4,5,0.94652308362705,98,0.05102040816326531
48,0.000839748875098304,60,0.0007651400663121391,60,0,0,0,0.911164007003722,97,0.0
49,0.00026658694447565206,8,0.00021698001880493496,8,0,0,0,0.8139881734058935,14,0.0
50,0.00012758089485620492,3,0.0001237166773887787,11,1,0,1,0.9697353509953222,13,0.07692307692307693
51,0.0001294850873167453,3,8.945667441957844e-05,2,0,0,0,0.691103245550738,4,0.0
52,0.00011615574009296268,1,0.00016178334735455677,4,0,0,0,1.3924761669841719,4,0.0
53,0.00011996412501404342,2,5.519667145037819e-05,2,0,0,0,0.4605594838917151,3,0.0
54,0.00011615574009296268,1,4.377667046064477e-05,3,0,0,0,0.37741508871354873,3,0.0
55,0.00037512591472645324,32,0.00030834002672280235,33,0,0,0,0.8220115259034305,53,0.0
56,0.0004988984246615774,74,0.0007384933973360945,111,1,0,1,1.4801517616754227,176,0.005681818181818182
57,0.00011615574009296268,2,0.00010849000940246748,2,0,0,0,0.9340614864748581,3,0.0
58,0.00011996412501404342,2,9.136000791786735e-05,5,0,0,0,0.7617596672375669,5,0.0
59,0.0002837246766205154,38,0.000118006676893912,25,0,0,0,0.4161254697801531,61,0.0
60,0.0001351976646983664,5,0.00010658667590417859,1,0,0,0,0.7885330182307776,5,0.0
61,0.0009311501132042418,146,0.0009516667491444517,170,0,0,0,1.0220312842375034,294,0.0
62,0.00011615574009296268,3,5.9003338446956e-05,1,0,0,0,0.5083907117162098,3,0.0
63,0.0005922038552280556,61,0.0004225400366201365,52,1,1,0,0.7135527363018882,98,0.0
64,0.00011805993255350305,3,0.00010468334240588967,3,0,0,0,0.8867925035285845,4,0.0
65,0.0001351976646983664,7,0.00014084667887337884,13,0,0,0,1.041752488393694,19,0.0
66,0.00011425154763242231,3,0.00014846001286653444,3,0,0,0,1.2991517468926057,5,0.0
67,0.00013519766469836638,7,8.945667441957844e-05,8,0,0,0,0.6619232831493194,12,0.0
68,0.0007121679802420991,115,0.000787980068291606,136,0,0,0,1.1064375911208846,234,0.0
69,0.0002780120992388943,26,0.0009687967506290517,28,0,0,0,3.4838353069881483,44,0.0
70,0.00010282639286918007,2,8.755334092128955e-05,2,0,0,0,0.85161189931816,3,0.0
71,0.0001142515476324223,4,6.47133389418227e-05,3,0,0,0,0.5667902208911256,5,0.0
72,0.00010853897025080118,3,6.471333894182272e-05,2,0,0,0,0.5965938262503435,4,0.0
73,0.00012186831747458379,5,0.00015417001336140115,7,0,0,0,1.2648367752842742,11,0.0
74,0.0001142515476324223,3,0.0001199100103922009,2,0,0,0,1.0494830448466468,3,0.0
75,0.00025135340479132904,29,0.0002341100202895351,29,1,0,1,0.9314251301703251,50,0.02
76,9.901800794809932e-05,2,0.00014084667887337884,3,0,0,0,1.4220087932677385,5,0.0
77,9.901800794809932e-05,2,0.000177010015340868,4,0,0,0,1.786860117624713,4,0.0
78,0.0001009222004086397,2,7.803667342984503e-05,7,0,0,0,0.7734604187374499,8,0.0
79,0.00023802405756754647,32,0.0002893066917399133,43,0,0,0,1.2153609958448652,74,0.0
80,0.00013710185715890675,7,6.471333894182272e-05,3,0,0,0,0.47239403521160883,9,0.0
81,0.00010282639286918007,4,2.6646668976044647e-05,3,0,0,0,0.25986210368840756,6,0.0
82,9.140123810593784e-05,1,4.5680003958933675e-05,3,0,0,0,0.5003211421678331,3,0.0
83,0.00033894625797618617,41,0.0002531433552724241,36,0,0,0,0.7469286249730895,69,0.0
84,8.949704564539747e-05,1,4.5680003958933675e-05,3,0,0,0,0.5109543917342921,3,0.0
85,9.330543056647821e-05,2,9.897334191102296e-05,1,0,0,0,1.0606807474701463,3,0.0
86,0.0006550422064258879,84,0.0007004267273703164,81,12,9,7,1.0692743048750022,144,0.04861111111111111
87,0.00010663477779026081,4,2.8550002474333546e-05,2,0,0,0,0.2684223742952108,4,0.0
88,0.00012758089485620492,4,0.00015417001336140115,2,0,0,0,1.2082466490788701,4,0.0
89,0.00010282639286918007,4,4.377667046064477e-05,3,0,0,0,0.42629173370927537,6,0.0
90,9.901800794809932e-05,4,8.374667392471174e-05,3,0,0,0,0.8459277548093578,5,0.0
91,9.901800794809932e-05,4,0.00011229667639904529,2,0,0,0,1.1339682740385482,5,0.0
92,8.568866072431673e-05,2,7.613333993155613e-05,3,0,0,0,0.8886179046031878,4,0.0
93,0.00013329347223782603,3,0.00014846001286653444,2,0,0,0,1.1136977722693064,3,0.0
94,9.330543056647821e-05,4,0.00014084667887337884,12,0,0,0,1.5089773476614374,13,0.0
95,0.00010473058532972045,4,0.00011229667639904529,4,0,0,0,1.0721744617329707,6,0.0
96,8.568866072431673e-05,2,7.042333943668942e-05,3,0,0,0,0.8220589858992826,4,0.0
97,0.0006512338215048071,78,0.0014750834611739,98,0,0,0,2.264865438379531,157,0.0
98,0.00013329347223782603,11,8.184334042642283e-05,8,0,0,0,0.6142979791419387,16,0.0
99,0.00012377250993512415,8,4.3776670460644776e-05,5,0,0,0,0.35420829434734424,11,0.0
100,9.330543056647821e-05,4,9.516667491444516e-05,3,0,0,0,1.01992651108912,6,0.0
101,0.0001085389702508012,7,6.471333894182272e-05,2,3,3,0,0.5965938262503434,8,0.0
102,0.00022659890280430424,4,0.0003578266976783138,5,0,0,0,1.578863828852717,6,0.0
103,8.378446826377636e-05,2,7.613333993155613e-05,2,0,0,0,0.9087896902658892,3,0.0
104,0.00015614378176431049,15,0.00012181334389048981,10,0,0,0,0.7802764533336295,18,0.0
105,0.0001942276309751179,20,0.0001827200158357347,27,5,1,5,0.9407824040171793,45,0.1111111111111111
106,0.00016947312898809308,22,0.00014465334586995666,28,0,0,0,0.8536337492488023,48,0.0
107,0.0002037485932778198,26,0.0001751066818425791,23,0,0,0,0.8594941913766097,43,0.0
108,0.00027229952185727315,20,0.00027408002375360206,19,0,0,0,1.0065363620471472,32,0.0
109,0.00032561691075240354,44,0.0003445033631902915,53,8,2,7,1.0579842550829197,85,0.08235294117647059
110,8.568866072431673e-05,3,0.00012752334438535651,3,0,0,0,1.4876481729383355,5,0.0
111,0.00020755697819890053,11,0.0003521166971834471,21,0,0,0,1.696146694603649,30,0.0
112,0.0003446588353578073,52,0.0004758333745722258,52,0,0,0,1.380482023262085,99,0.0
113,0.00011805993255350305,2,7.423000643326723e-05,4,0,0,0,0.6290627019409516,4,0.0
114,0.0007711979465188505,123,0.0006147767199473158,97,5,4,4,0.7971974030560811,191,0.020942408376963352
115,7.997608334269561e-05,4,0.00010468334240588967,5,1,0,1,1.30854729691831,8,0.125
116,0.00011996412501404342,11,0.00017320334834429018,20,0,0,0,1.443423240072916,28,0.0
117,7.42635059610745e-05,3,7.423000643326722e-05,2,0,0,0,0.9995495165622662,3,0.0
118,7.616769842161487e-05,4,5.139000445380039e-05,1,0,0,0,0.6751220440553862,4,0.0
119,7.42635059610745e-05,2,8.945667441957846e-05,3,0,0,0,1.2043094695731102,3,0.0
120,8.378446826377636e-05,5,6.281000544353381e-05,4,0,0,0,0.7499601147343756,8,0.0
121,0.00020184440081727942,6,0.00010468334240588967,4,0,0,0,0.5188722340496992,7,0.0
122,7.42635059610745e-05,4,6.661667244011161e-05,3,0,0,0,0.8971695400568444,6,0.0
123,0.0003370420655156458,48,0.0003007266927296467,48,6,4,4,0.892284658307304,83,0.04819277108433735
124,9.330543056647821e-05,3,6.661667244011161e-05,6,0,0,0,0.7142697382314215,8,0.0
125,7.045512103999376e-05,3,7.232667293497833e-05,4,0,0,0,1.0265260957305096,6,0.0
126,0.00011996412501404342,9,6.661667244011161e-05,6,1,1,1,0.5556753312640893,12,0.08333333333333333
127,5.9029966276751525e-05,1,0.00010278000890760077,4,3,1,3,1.739896289236524,4,0.75
128,6.283835119783227e-05,2,3.997000346406696e-05,2,0,0,0,0.6366548011103135,3,0.0
129,5.9029966276751525e-05,1,8.374667392471174e-05,3,0,0,0,1.4180064560205614,3,0.0
130,0.0003884552619502358,58,0.0004453800385996033,71,16,12,9,1.146503682291293,114,0.07894736842105263
131,6.283835119783227e-05,2,5.329333795208929e-05,3,0,0,0,0.8483434493582391,4,0.0
132,0.00030086240876537874,55,0.000236013353787824,40,0,0,0,0.7845277247627656,90,0.0
133,0.00023040728772538499,18,0.0001884300163306014,22,0,0,0,0.8178917820386086,32,0.0
134,0.00022469471034376387,28,0.00020175335081862374,20,0,0,0,0.8979452875467692,42,0.0
135,0.0002608743670940309,33,0.00019414001682546814,17,0,0,0,0.7442877206230836,44,0.0
136,0.00011805993255350305,5,9.326334141615626e-05,4,0,0,0,0.7901438279332222,7,0.0
137,0.00014091024207998752,9,0.0001161033433956231,8,9,4,6,0.8240773271611519,14,0.42857142857142855
138,5.9029966276751525e-05,2,4.948667095551149e-05,2,0,0,0,0.8386047562318291,3,0.0
139,5.522158135567078e-05,1,3.8066669965778064e-05,5,0,0,0,0.6899056214680269,5,0.0
140,6.664673611891302e-05,4,2.0936668481177935e-05,1,0,0,0,0.3151714930854438,4,0.0
141,5.522158135567078e-05,1,7.613333993155613e-06,2,0,0,0,0.13942721455421578,3,0.0
142,6.855092857945339e-05,3,7.994000692813393e-05,3,0,0,0,1.1658983874558864,5,0.0
143,0.000496994232201037,78,0.0005253200455277373,74,18,13,8,1.0569827841318518,131,0.061068702290076333
144,7.807189088215524e-05,4,7.042333943668942e-05,4,0,0,0,0.9021572670284249,5,0.0
145,0.00016947312898809308,7,0.00016559001435113458,8,0,0,0,0.9771006487871604,11,0.0
146,0.000778814716361012,106,0.0009764100846222074,85,21,12,15,1.2536803633449567,157,0.09554140127388536
147,0.00017328151390917383,21,0.00015036334636482336,16,0,0,0,0.8678165449843968,33,0.0
148,6.855092857945339e-05,4,4.758333745722258e-05,1,0,0,0,0.6945767296073222,4,0.0
149,6.855092857945339e-05,4,1.9033334982889032e-05,1,0,0,0,0.2787046785644713,4,0.0
150,0.00010092220040863971,8,8.945667441957846e-05,7,0,0,0,0.8865048876120036,12,0.0
151,8.378446826377636e-05,4,4.5680003958933675e-05,3,0,0,0,0.5457506604795724,4,0.0
152,0.00021326955558052162,16,0.00015607334685969007,26,0,0,0,0.731938286297612,37,0.0
153,5.5221581355670776e-05,2,2.2840001979466837e-05,2,0,0,0,0.41466641801112136,4,0.0
154,5.1413196434590034e-05,1,3.8066669965778064e-05,2,0,0,0,0.7409105356962462,3,0.0
155,9.140123810593784e-05,5,5.519667145037819e-05,3,0,0,0,0.6043270298305373,6,0.0
156,0.00011234735517188192,12,6.281000544353381e-05,10,0,0,0,0.5594618508134089,21,0.0
157,5.5221581355670776e-05,2,4.3776670460644776e-05,2,0,0,0,0.7931203227643667,3,0.0
158,5.5221581355670776e-05,2,8.565000742300064e-05,2,0,0,0,1.5500281322708571,4,0.0
159,0.00018661086113295642,10,0.0002531433552724241,12,2,0,2,1.3563397101579968,17,0.11764705882352941
160,5.3317388895130405e-05,2,4.758333745722258e-05,2,0,0,0,0.8926557146182309,3,0.0
161,4.760481151350929e-05,1,3.8066669965778064e-05,2,0,0,0,0.8000591293599354,3,0.0
162,7.235931350053413e-05,4,7.803667342984503e-05,5,0,0,0,1.0783523836348388,6,0.0
163,6.0934158737291896e-05,3,3.235666947091136e-05,2,0,0,0,0.5317787636037379,4,0.0
164,5.712577381621115e-05,2,4.5680003958933675e-05,2,0,0,0,0.799989251450977,3,0.0
165,0.0001351976646983664,5,0.00011800667689391201,6,2,1,2,0.872939508285083,6,0.3333333333333333
166,4.950900397404966e-05,2,7.613333993155613e-06,2,0,0,0,0.15548254097563494,3,0.0
167,6.283835119783226e-05,4,5.139000445380039e-05,5,0,0,0,0.8181022138942499,8,0.0
168,0.00010853897025080118,11,0.00011229667639904529,13,7,4,4,1.0345889337828698,21,0.19047619047619047
169,5.5221581355670776e-05,3,2.0936668481177935e-05,1,0,0,0,0.38026151757900817,3,0.0
170,0.00022469471034376387,27,0.00022078668580151277,23,4,4,0,0.9826151401148416,44,0.0
171,0.00011234735517188194,17,0.00010278000890760077,14,1,1,0,0.9149171072129091,28,0.0
172,6.0934158737291896e-05,4,2.6646668976044643e-05,4,0,0,0,0.4382245865167044,5,0.0
173,0.00011044316271134157,15,7.232667293497831e-05,14,0,0,0,0.6551890787140239,28,0.0
174,9.330543056647821e-05,1,4.758333745722258e-05,3,0,0,0,0.5104985563262893,3,0.0
175,4.950900397404966e-05,2,2.0936668481177935e-05,3,0,0,0,0.42404940224524884,4,0.0
176,5.5221581355670776e-05,3,5.9003338446956e-05,2,0,0,0,1.0683595262212722,3,0.0
177,4.760481151350929e-05,2,4.948667095551149e-05,4,0,0,0,1.0394480007843503,5,0.0
178,5.9029966276751525e-05,4,5.329333795208929e-05,4,0,0,0,0.9029827228750216,7,0.0
179,5.522158135567078e-05,3,3.8066669965778064e-05,3,0,0,0,0.6899056214680269,4,0.0
180,0.00017328151390917383,26,0.00013704001187680103,29,0,0,0,0.7909725136478047,47,0.0
181,4.760481151350929e-05,2,2.6646668976044647e-05,3,0,0,0,0.5606702579355205,4,0.0
182,0.00016376055160647197,20,0.00015607334685969007,19,0,0,0,0.9530869103550712,32,0.0
183,5.331738889513041e-05,3,3.997000346406696e-05,5,0,0,0,0.7501303282107784,7,0.0
184,4.950900397404966e-05,3,1.9033334982889032e-05,2,0,0,0,0.3856827077781611,4,0.0
185,4.570061905296892e-05,2,4.948667095551149e-05,2,0,0,0,1.082663771381866,3,0.0
186,4.189223413188818e-05,1,2.0936668481177935e-05,2,0,0,0,0.5009656884438795,3,0.0
187,0.0004893774623588755,81,0.0004206367031218476,69,2,0,2,0.8595629737357989,144,0.013888888888888888
188,8.949704564539747e-05,8,0.00021507668530664607,20,0,0,0,2.4016046930638892,25,0.0
189,6.0934158737291896e-05,6,3.8066669965778064e-05,4,0,0,0,0.6253329406907712,9,0.0
190,0.0002837246766205154,40,0.00034069669619371366,47,12,8,6,1.2007296203119509,76,0.07894736842105263
191,7.42635059610745e-05,7,5.710000494866709e-05,6,0,0,0,0.7691945694250668,11,0.0
192,0.0002094611706594409,32,0.00010658667590417859,17,1,1,0,0.5090956285864414,38,0.0
193,7.997608334269561e-05,9,7.232667293497831e-05,6,0,0,0,0.904473219862906,14,0.0
194,0.0009520962302701859,173,0.0009954434196050965,182,2,1,1,1.0455233784349376,334,0.0029940119760479044
195,5.1413196434590034e-05,3,3.997000346406696e-05,3,0,0,0,0.7778589999738551,5,0.0
196,6.474254365837264e-05,2,7.423000643326722e-05,5,0,0,0,1.1463154009639092,6,0.0
197,9.330543056647821e-05,7,6.47133389418227e-05,4,0,0,0,0.6938926200409082,7,0.0
198,4.379642659242855e-05,2,5.3293337952089286e-05,2,0,0,0,1.216348165372049,3,0.0
199,3.998804167134781e-05,1,5.9003338446956e-05,3,0,0,0,1.4743383807944659,4,0.0
200,0.00013329347223782603,14,0.00015988001385626788,18,0,0,0,1.1993091653768555,26,0.0
201,9.711381548755895e-05,3,7.613333993155613e-05,3,0,0,0,0.7841821612413945,3,0.0
202,5.331738889513041e-05,4,4.758333745722258e-05,3,0,0,0,0.8926557146182308,6,0.0
203,6.0934158737291896e-05,3,7.042333943668941e-05,7,1,1,1,1.1554732775172933,8,0.125
204,5.7125773816211154e-05,4,2.0936668481177935e-05,3,0,0,0,0.367608283441308,7,0.0
205,0.00012567670239566455,17,0.00015417001336140115,16,0,0,0,1.2265388615142987,30,0.0
206,0.00015995216668539123,10,0.0001199100103922009,10,0,0,0,0.7498180929227922,14,0.0
207,0.00020565278573836016,30,0.00021507668530664607,39,0,0,0,1.045802050914973,61,0.0
208,5.3317388895130405e-05,2,2.6646668976044647e-05,3,0,0,0,0.500710901997737,4,0.0
209,7.045512103999376e-05,6,5.329333795208929e-05,5,0,0,0,0.7567606314759717,9,0.0
210,5.331738889513041e-05,4,5.519667145037819e-05,4,0,0,0,1.035181101025683,4,0.0
211,4.189223413188818e-05,2,1.9033334982889032e-05,2,0,0,0,0.45563984337664726,3,0.0
212,4.379642659242855e-05,2,2.2840001979466837e-05,2,0,0,0,0.522593836451909,3,0.0
213,0.00019613182343565828,29,0.0002417233542826907,32,15,11,9,1.232335051719994,54,0.16666666666666666
214,9.901800794809932e-05,14,0.00020175335081862374,24,6,3,5,2.0364952342900113,32,0.15625
215,5.331738889513041e-05,3,4.5680003958933675e-05,2,0,0,0,0.8570243680163676,4,0.0
216,6.283835119783227e-05,2,4.948667095551148e-05,3,0,0,0,0.7878609784302603,3,0.0
217,6.474254365837264e-05,7,4.948667095551148e-05,5,0,0,0,0.7647243330977611,11,0.0
218,0.000978754924717751,137,0.0007727534003052947,126,21,13,13,0.789548461972691,232,0.05603448275862069
219,4.950900397404966e-05,2,3.045333597262245e-05,2,0,0,0,0.6158828745806874,3,0.0
220,0.00015233539684322974,3,7.232667293497833e-05,3,0,0,0,0.4751302809902127,4,0.0
221,0.0001808982837513353,20,0.00020365668431691265,26,0,0,0,1.125738211953678,39,0.0
222,4.760481151350929e-05,3,3.6163336467489164e-05,3,0,0,0,0.760160984122533,3,0.0
223,5.522158135567078e-05,3,6.47133389418227e-05,2,0,0,0,1.1715742275176115,3,0.0
224,5.522158135567078e-05,3,2.474333547775574e-05,2,0,0,0,0.4490713184432345,3,0.0
225,7.616769842161487e-05,8,0.00011229667639904529,11,2,1,2,1.473712708330414,15,0.13333333333333333
226,4.379642659242855e-05,3,3.0453335972622452e-05,1,0,0,0,0.6960324186819441,4,0.0
227,0.00012758089485620492,21,0.00012181334389048981,24,0,0,0,0.9548283948651005,39,0.0
228,4.570061905296892e-05,3,5.710000494866709e-05,6,0,0,0,1.2488915244249135,7,0.0
229,7.616769842161487e-05,7,5.9003338446956e-05,5,0,0,0,0.7749458770897647,7,0.0
230,0.00013900604961944715,14,7.423000643326722e-05,12,0,0,0,0.5343405742353553,23,0.0
231,4.950900397404967e-05,4,2.8550002474333546e-05,3,0,0,0,0.5775161801135995,6,0.0
232,0.00012186831747458379,20,0.00021317335180835715,29,15,9,8,1.7485963258679849,45,0.17777777777777778
233,0.00011996412501404342,17,0.00016939668134771237,19,0,0,0,1.4117179576154577,29,0.0
234,0.00028182048415997503,21,0.0002436266877809796,16,1,0,1,0.8645228050994603,32,0.03125
235,3.8083849210807436e-05,2,6.0906671945244904e-05,2,0,0,0,1.5977088011330656,3,0.0
236,4.189223413188818e-05,3,3.997000346406696e-05,2,0,0,0,0.9542241391162013,4,0.0
237,5.522158135567078e-05,2,3.8066669965778064e-05,3,0,0,0,0.6899056214680269,3,0.0
238,0.0002703953293967328,37,0.0001884300163306014,31,0,0,0,0.6969806715371647,61,0.0
239,4.950900397404967e-05,4,7.613333993155613e-06,2,0,0,0,0.15548254097563494,5,0.0
240,0.00019041924605403717,26,0.0001142000098973342,15,0,0,0,0.5999394405797468,35,0.0
241,9.330543056647821e-05,6,0.00010658667590417857,6,0,0,0,1.1421892202321993,10,0.0
242,8.949704564539747e-05,12,4.948667095551148e-05,2,0,0,0,0.5534409153596763,12,0.0
243,0.0004341558810032048,51,0.0005862267174729822,56,0,0,0,1.3501871664201022,93,0.0
244,0.00012186831747458379,13,0.00014846001286653444,12,0,0,0,1.2180213349052054,19,0.0
245,8.949704564539747e-05,9,7.232667293497833e-05,6,6,5,5,0.8083600571119817,10,0.5
246,4.189223413188818e-05,2,3.235666947091135e-05,3,0,0,0,0.7729207588472726,4,0.0
247,3.6179656750267065e-05,2,3.616333646748916e-05,2,0,0,0,0.9995501533299984,3,0.0
248,0.00011615574009296268,15,0.00021127001831006825,20,0,0,0,1.8181469417428202,31,0.0
249,0.00029324563892321726,28,0.0002645633562621575,24,12,7,7,0.9022235927340059,44,0.1590909090909091
250,5.141319643459004e-05,4,2.855000247433355e-05,1,0,0,0,0.5561682143082013,4,0.0
251,4.189223413188818e-05,3,3.235666947091135e-05,2,0,0,0,0.7729207588472726,4,0.0
252,9.901800794809934e-05,14,0.00010468334240588967,16,0,0,0,1.057157468910764,26,0.0
253,7.807189088215524e-05,4,6.0906671945244904e-05,6,0,0,0,0.7804169920516949,6,0.0
254,5.331738889513041e-05,3,2.474333547775574e-05,4,0,0,0,0.4650795553958738,4,0.0
255,0.00017708989883025457,31,0.00019794668382204592,39,0,0,0,1.1177086568110288,67,0.0
256,0.00020184440081727942,38,0.00013894334537508992,30,0,0,0,0.6885229043854364,67,0.0
257,0.00031990433337078246,53,0.000393990034145803,57,8,4,6,1.231514679800223,100,0.06
258,5.141319643459004e-05,6,6.281000544353381e-05,6,0,0,0,1.2212405713051626,11,0.0
259,0.00027229952185727315,53,0.00025695002226900195,48,0,0,0,0.9436507836591808,95,0.0
260,9.711381548755897e-05,12,0.0001237166773887787,15,4,4,1,1.2736530992822133,23,0.043478260869565216
261,7.045512103999376e-05,9,7.803667342984503e-05,10,0,0,0,1.107455735006871,18,0.0
262,6.474254365837264e-05,7,3.8066669965778064e-05,4,0,0,0,0.5886053786980006,9,0.0
263,3.8083849210807436e-05,3,5.519667145037819e-05,1,0,0,0,1.4481691236808885,3,0.0
264,7.045512103999376e-05,7,5.329333795208929e-05,8,0,0,0,0.7567606314759717,13,0.0
265,9.520962302701858e-05,10,7.613333993155613e-05,12,0,0,0,0.7998493489995793,19,0.0
266,3.0467079368645948e-05,1,5.139000445380039e-05,3,0,0,0,1.6844921241188664,3,0.0
267,4.379642659242855e-05,4,3.235666947091135e-05,4,0,0,0,0.7393920642394528,7,0.0
268,5.331738889513041e-05,6,1.3323334488022323e-05,3,0,0,0,0.25129147578469546,8,0.0
269,4.189223413188818e-05,3,4.3776670460644776e-05,3,0,0,0,1.044875829250666,5,0.0
270,3.0467079368645948e-05,1,2.855000247433355e-05,3,0,0,0,0.9372829549335736,3,0.0
271,0.0001294850873167453,20,0.00021698001880493496,35,3,1,2,1.6751929045224587,46,0.043478260869565216
272,3.4275464289726694e-05,2,1.9033334982889032e-05,2,0,0,0,0.5565985908329139,3,0.0
273,0.00017328151390917383,17,0.00014465334586995663,12,1,1,1,0.8348833886972857,21,0.047619047619047616
274,4.950900397404966e-05,4,3.616333646748916e-05,4,0,0,0,0.7309829579819505,6,0.0
275,3.0467079368645948e-05,1,2.6646668976044647e-05,3,0,0,0,0.8750155241681327,3,0.0
276,4.760481151350929e-05,4,1.713000148460013e-05,1,0,0,0,0.36117953174850814,4,0.0
277,4.379642659242855e-05,3,2.474333547775574e-05,5,0,0,0,0.5659534820094178,6,0.0
278,0.0002170779405016024,32,0.00012562001088706762,21,0,0,0,0.5788802057736616,45,0.0
279,4.570061905296892e-05,4,3.0453335972622452e-05,4,0,0,0,0.6670943887742474,6,0.0
280,0.0003427546428972669,52,0.0004606067065859146,74,0,0,0,1.3437376921390005,120,0.0
281,3.0467079368645948e-05,1,2.2840001979466837e-05,2,0,0,0,0.7504806626372504,3,0.0
282,3.0467079368645948e-05,1,2.6646668976044647e-05,3,0,0,0,0.8750155241681327,3,0.0
283,0.00011425154763242231,17,9.326334141615626e-05,20,0,0,0,0.8164589229370847,32,0.0
