cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
22,3.8083849210807435e-06,1,1.713000148460013e-05,1,0,0,0,4.408470975227205,2,0.0
23,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
24,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
25,9.520962302701859e-06,1,5.710000494866709e-06,1,0,0,0,0.6038897474148801,2,0.0
26,1.7137732144863347e-05,1,2.855000247433355e-05,1,0,0,0,1.6620517266171195,2,0.0
27,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
28,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
29,9.520962302701859e-06,1,5.710000494866709e-06,1,0,0,0,0.6038897474148801,2,0.0
30,1.3329347223782601e-05,2,1.1420000989733419e-05,1,0,0,0,0.857822856000935,2,0.0
31,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
32,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
33,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
34,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
35,7.616769842161487e-06,1,5.710000494866709e-06,1,0,0,0,0.7529057641609425,2,0.0
36,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
37,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
38,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
39,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
40,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
41,1.7137732144863347e-05,1,5.710000494866709e-06,1,0,0,0,0.3370513270562697,2,0.0
42,1.3329347223782603e-05,1,3.8066669965778065e-06,1,0,0,0,0.2909052042127054,2,0.0
43,7.616769842161487e-06,1,9.516667491444516e-06,1,0,0,0,1.2462037469230602,2,0.0
44,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
45,8.188027580323598e-05,1,2.6646668976044643e-05,1,0,0,0,0.3262573675677836,2,0.0
46,5.712577381621115e-06,1,5.710000494866709e-06,1,0,0,0,0.9995566705464337,2,0.0
47,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
48,3.8083849210807435e-06,1,7.613333993155613e-06,1,0,0,0,1.9735348868920333,2,0.0
49,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
50,3.8083849210807435e-06,1,1.3323334488022323e-05,2,0,0,0,3.4344965398931366,2,0.0
51,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
52,1.9041924605403718e-05,1,1.142000098973342e-05,2,0,0,0,0.6018204139452809,2,0.0
53,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
54,2.285030952648446e-05,1,1.3323334488022322e-05,1,0,0,0,0.5848868605685649,2,0.0
55,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
56,9.520962302701859e-06,1,1.3323334488022322e-05,1,0,0,0,1.3952174497402032,2,0.0
57,1.5233539684322974e-05,1,3.235666947091135e-05,1,0,0,0,2.1167108273176534,2,0.0
58,6.0934158737291896e-05,1,4.5680003958933675e-05,1,0,0,0,0.7500718434734822,2,0.0
59,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
60,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
61,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
62,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
63,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
64,1.9041924605403718e-05,1,9.516667491444516e-06,1,0,0,0,0.5023877008025491,2,0.0
65,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
66,3.8083849210807435e-06,1,1.3323334488022322e-05,1,0,0,0,3.434496539893136,2,0.0
67,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
68,2.094611706594409e-05,1,3.8066669965778065e-06,1,0,0,0,0.18562412174830126,2,0.0
69,2.094611706594409e-05,1,9.516667491444516e-06,1,0,0,0,0.4569330989328093,2,0.0
70,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
71,1.9041924605403718e-05,1,1.5226667986311226e-05,1,0,0,0,0.8006858402307439,2,0.0
72,2.6658694447565206e-05,1,1.713000148460013e-05,1,0,0,0,0.6439029197916605,2,0.0
73,2.8562886908105577e-05,1,1.3323334488022322e-05,1,0,0,0,0.46831760286596735,2,0.0
74,5.712577381621115e-06,1,5.710000494866709e-06,1,0,0,0,0.9995566705464337,2,0.0
75,0.00011044316271134157,1,0.00013704001187680103,1,0,0,0,1.2406014855474248,2,0.0
76,6.283835119783227e-05,1,5.71000049486671e-05,1,0,0,0,0.9088259202862179,2,0.0
77,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
78,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
79,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
80,3.8083849210807435e-06,1,1.3323334488022323e-05,2,0,0,0,3.4344965398931366,2,0.0
81,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
82,7.616769842161487e-06,2,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
83,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
84,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
85,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
86,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
87,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
88,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
89,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
90,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
91,0.0,0,6.281000544353381e-05,2,0,0,0,629.1000544353382,2,0.0
92,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
93,2.285030952648446e-05,1,7.613333993155613e-06,2,0,0,0,0.33608845162870216,2,0.0
94,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
95,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
96,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
97,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
98,3.8083849210807435e-06,1,1.142000098973342e-05,2,0,0,0,2.9475093222261024,2,0.0
99,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
100,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
101,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
102,0.0,0,1.3323334488022323e-05,2,0,0,0,134.23334488022326,2,0.0
103,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
104,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
105,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
106,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
107,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
108,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
109,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
110,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
111,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
112,2.094611706594409e-05,1,3.8066669965778065e-06,1,0,0,0,0.18562412174830126,2,0.0
113,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
114,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
115,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
116,3.8083849210807435e-06,1,7.613333993155613e-06,1,0,0,0,1.9735348868920333,2,0.0
117,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
118,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
119,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
120,7.616769842161487e-06,1,1.3323334488022322e-05,1,0,0,0,1.7395017296851778,2,0.0
121,6.283835119783227e-05,2,4.948667095551148e-05,1,0,0,0,0.7878609784302603,2,0.0
122,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
123,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
124,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
125,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
126,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
127,3.8083849210807435e-06,1,7.613333993155613e-06,1,0,0,0,1.9735348868920333,2,0.0
128,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
129,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
130,1.142515476324223e-05,1,9.516667491444516e-06,1,0,0,0,0.8344067987803035,2,0.0
131,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
132,0.0,0,1.5226667986311226e-05,2,0,0,0,153.26667986311224,2,0.0
133,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
134,1.142515476324223e-05,1,7.613333993155613e-06,2,0,0,0,0.6692607736389057,2,0.0
135,0.0,0,1.142000098973342e-05,2,0,0,0,115.20000989733421,2,0.0
136,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
137,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
138,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
139,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
140,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
141,1.7137732144863347e-05,2,0.0,0,0,0,0,0.0058012271660572755,2,0.0
142,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
143,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
144,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
145,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
146,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
147,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
148,5.712577381621115e-06,1,1.9033334982889032e-05,2,0,0,0,3.2917127337327226,2,0.0
149,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
150,7.616769842161487e-06,1,2.0936668481177935e-05,2,0,0,0,2.726097695209413,2,0.0
151,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
152,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
153,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
154,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
155,3.8083849210807435e-06,1,1.142000098973342e-05,2,0,0,0,2.9475093222261024,2,0.0
156,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
157,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
158,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
159,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
160,1.3329347223782603e-05,2,3.8066669965778065e-06,1,0,0,0,0.2909052042127054,2,0.0
161,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
162,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
163,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
164,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
165,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
166,5.712577381621115e-06,1,1.3323334488022323e-05,2,0,0,0,2.3093601352243134,2,0.0
167,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
168,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
169,5.712577381621115e-06,1,5.710000494866709e-06,1,0,0,0,0.9995566705464337,2,0.0
170,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
171,3.8083849210807435e-06,1,7.613333993155613e-06,1,0,0,0,1.9735348868920333,2,0.0
172,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
173,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
174,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
175,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
176,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
177,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
178,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
179,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
180,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
181,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
182,9.520962302701859e-06,2,3.8066669965778065e-06,1,0,0,0,0.4060578218335493,2,0.0
183,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
184,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
185,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
186,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
187,1.7137732144863347e-05,2,1.3323334488022322e-05,1,0,0,0,0.7787181269098864,2,0.0
188,3.8083849210807435e-06,1,3.0453335972622452e-05,1,0,0,0,7.817381498896446,2,0.0
189,1.3329347223782603e-05,2,7.613333993155613e-06,1,0,0,0,0.5743640301068202,2,0.0
190,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
191,1.7137732144863347e-05,2,9.516667491444516e-06,1,0,0,0,0.5578847269830781,2,0.0
192,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
193,3.4275464289726694e-05,1,5.3293337952089286e-05,2,0,0,0,1.5532397614203626,2,0.0
194,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
195,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
196,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
197,3.8083849210807435e-06,1,9.516667491444516e-06,1,0,0,0,2.4605221045590673,2,0.0
198,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
199,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
200,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
201,7.616769842161487e-06,2,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
202,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
203,9.520962302701859e-06,2,7.613333993155613e-06,1,0,0,0,0.801721672996211,2,0.0
204,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
205,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
206,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
207,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
208,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
209,3.8083849210807435e-06,1,7.613333993155613e-06,2,0,0,0,1.9735348868920333,3,0.0
210,3.8083849210807435e-06,1,1.713000148460013e-05,2,0,0,0,4.408470975227205,2,0.0
211,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
212,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
213,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
214,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
215,0.0,0,1.142000098973342e-05,2,0,0,0,115.20000989733421,2,0.0
216,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
217,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
218,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
219,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
220,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
221,3.4275464289726694e-05,2,2.6646668976044643e-05,1,0,0,0,0.7780744065190135,2,0.0
222,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
223,1.5233539684322974e-05,2,1.3323334488022323e-05,1,0,0,0,0.8754230767567879,2,0.0
224,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
225,3.8083849210807435e-06,1,7.613333993155613e-06,1,0,0,0,1.9735348868920333,2,0.0
226,0.00021898213296214276,2,0.00014465334586995663,1,0,0,0,0.6607263856380744,2,0.0
227,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
228,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
229,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
230,7.616769842161487e-06,1,7.613333993155613e-06,2,0,0,0,0.9995547555420015,2,0.0
231,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
232,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
233,9.520962302701859e-06,2,3.8066669965778065e-06,1,0,0,0,0.4060578218335493,2,0.0
234,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
235,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
236,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
237,0.0,0,1.142000098973342e-05,2,0,0,0,115.20000989733421,2,0.0
238,0.0,0,8.565000742300064e-05,2,0,0,0,857.5000742300065,2,0.0
239,3.8083849210807435e-06,1,7.613333993155613e-06,2,0,0,0,1.9735348868920333,3,0.0
240,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
241,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
242,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
243,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
244,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
245,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
246,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
247,0.0,0,1.3323334488022323e-05,2,0,0,0,134.23334488022326,2,0.0
248,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
249,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
250,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
251,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
252,1.3329347223782601e-05,2,0.0,0,0,0,0,0.007446378318590627,2,0.0
253,1.3329347223782603e-05,1,3.8066669965778065e-06,1,0,0,0,0.2909052042127054,2,0.0
254,7.616769842161487e-06,1,1.142000098973342e-05,2,0,0,0,1.4928527383041192,2,0.0
255,1.9041924605403718e-05,2,2.6646668976044643e-05,1,0,0,0,1.3972821190871332,2,0.0
256,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
257,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
258,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
259,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
260,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
261,3.8083849210807435e-06,1,7.613333993155613e-06,1,0,0,0,1.9735348868920333,2,0.0
262,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
263,3.8083849210807435e-06,1,1.1420000989733419e-05,1,0,0,0,2.947509322226102,2,0.0
264,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
265,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
266,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
267,7.616769842161487e-06,1,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
268,0.0,0,1.3323334488022323e-05,2,0,0,0,134.23334488022326,2,0.0
269,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
270,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
271,1.3329347223782603e-05,2,0.0,0,0,0,0,0.007446378318590626,2,0.0
272,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
273,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
274,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
275,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
276,3.8083849210807435e-06,1,9.516667491444516e-06,1,0,0,0,2.4605221045590673,2,0.0
277,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
278,5.712577381621115e-06,1,9.516667491444516e-06,1,0,0,0,1.6544584028853737,2,0.0
279,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
280,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
281,1.3329347223782603e-05,2,0.0,0,0,0,0,0.007446378318590626,2,0.0
282,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
283,0.0,0,9.516667491444516e-06,2,0,0,0,96.16667491444517,2,0.0
284,5.712577381621115e-06,1,5.9003338446956e-05,1,0,0,0,10.16818092329159,2,0.0
285,5.712577381621115e-06,1,5.710000494866709e-06,1,0,0,0,0.9995566705464337,2,0.0
286,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
287,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
288,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
289,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
290,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
291,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
292,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
293,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
294,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
295,0.0,0,7.613333993155613e-06,2,0,0,0,77.13333993155614,2,0.0
