cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
44,0.00023040728772538499,9,0.00027979002424846877,8,0,0,0,1.2142350335661227,14,0.0
45,0.00018280247621187568,3,0.0001161033433956231,2,0,0,0,0.6353295253423045,3,0.0
46,0.00021136536311998125,8,0.0001636866808528457,8,0,0,0,0.7745319537739918,14,0.0
47,0.0002589701746334906,3,0.000177010015340868,3,0,0,0,0.6836372252862665,4,0.0
48,0.0003046707936864595,30,0.00025124002177413524,38,0,0,0,0.8246853930259063,65,0.0
49,0.00016376055160647197,2,0.0005139000445380039,2,0,0,0,3.136813830411288,3,0.0
50,0.0002094611706594409,6,0.0001732033483442902,5,0,0,0,0.8269821541793471,8,0.0
51,0.0003332336805945651,20,0.0001808166823374458,15,2,1,1,0.5427494815847769,32,0.03125
52,0.00015614378176431049,1,0.00017891334883915691,3,0,0,0,1.1457310288942808,3,0.0
53,0.00018280247621187568,5,0.00014084667887337884,3,0,0,0,0.7706111026627387,6,0.0
54,0.0002894372540021365,32,0.0001827200158357347,16,0,0,0,0.6314213915781133,47,0.0
55,0.00020565278573836016,14,0.0001713000148460013,22,0,0,0,0.8330386110249675,34,0.0
56,0.00015233539684322974,2,0.00010658667590417857,3,0,0,0,0.6998812488014128,4,0.0
57,0.0009292459207437014,125,0.0010087667540931186,136,1,0,1,1.085566452248245,223,0.004484304932735426
58,0.00025516178971240984,5,0.00015988001385626785,4,0,0,0,0.6267291866773675,7,0.0
59,0.0001808982837513353,7,0.00016368668085284566,7,1,0,1,0.9049073696072399,12,0.08333333333333333
60,0.0004341558810032048,33,0.0002303033532929573,16,0,0,0,0.5305704847581717,43,0.0
61,0.00015043120438268937,3,0.00015226667986311225,2,0,0,0,1.0121933222281052,4,0.0
62,0.0001428144345405279,1,8.184334042642283e-05,3,0,0,0,0.5733734362793509,3,0.0
63,0.00017137732144863345,6,0.00014655667936824555,4,0,0,0,0.8552540833347283,8,0.0
64,0.0002094611706594409,16,0.00011229667639904529,11,0,0,0,0.5363430450658333,25,0.0
65,0.0004246349187005029,46,0.00043015337061329213,46,0,0,0,1.0129926965498226,83,0.0
66,0.0006398086667415649,86,0.0006909100598788718,94,3,2,2,1.0798573230731767,163,0.012269938650306749
67,0.00023040728772538499,17,0.00011039334290075639,14,5,2,3,0.47934858802552355,27,0.1111111111111111
68,0.0007731021389793909,111,0.0006985233938720275,98,0,0,0,0.9035456042506482,193,0.0
69,0.0006664673611891302,96,0.0005576767149986486,84,1,0,1,0.8367897192019674,167,0.005988023952095809
70,0.0001428144345405279,3,0.00016559001435113458,11,0,0,0,1.1593651465915988,12,0.0
71,0.000148527011922149,6,0.00010849000940246748,5,0,0,0,0.7306209550882113,9,0.0
72,0.00029134144646267686,32,0.00016749334784942348,22,0,0,0,0.5750498080611405,49,0.0
73,0.00043034749608212403,18,0.000373053365664625,31,0,0,0,0.8668963556787237,41,0.0
74,0.0009330543056647821,133,0.0009326334141615626,144,12,5,9,0.9995489583012536,254,0.03543307086614173
75,0.00014471862700106826,6,7.423000643326722e-05,10,0,0,0,0.5132627478419536,15,0.0
76,0.0008264195278745213,131,0.0007004267273703164,101,7,5,5,0.8475622217563229,212,0.02358490566037736
77,0.000875928531848571,68,0.0008070134032744949,70,0,0,0,0.9213323241554093,115,0.0
78,0.00026658694447565206,8,0.00022649668629637948,10,0,0,0,0.8496729629637616,16,0.0
79,0.00012186831747458379,2,0.0001237166773887787,3,0,0,0,1.0151544265959074,4,0.0
80,0.00012186831747458379,2,0.00013133001138193433,5,0,0,0,1.0775750137679991,6,0.0
81,0.0006569463988864283,96,0.0005748067164832488,69,23,13,13,0.8749864811033269,150,0.08666666666666667
82,0.00015043120438268937,9,0.0004225400366201365,23,5,0,5,2.807657311673903,30,0.16666666666666666
83,0.00016947312898809308,12,0.00010658667590417857,6,0,0,0,0.6291484773608783,16,0.0
84,0.00011615574009296268,1,0.00016559001435113458,5,0,0,0,1.425220072734837,5,0.0
85,0.00012758089485620492,4,6.09066719452449e-05,3,0,0,0,0.47780579869800427,6,0.0
86,0.00012186831747458379,2,4.377667046064477e-05,3,0,0,0,0.3597382612889446,4,0.0
87,0.0004779523075956333,53,0.0005595800484969375,55,0,0,0,1.170750647166314,94,0.0
88,0.0005388864663329252,83,0.0007708500668070058,119,1,0,1,1.4303699906461094,193,0.0051813471502590676
89,0.00012377250993512418,4,0.00011420000989733418,3,0,0,0,0.9227229670020943,6,0.0
90,0.000148527011922149,6,0.0001199100103922009,11,0,0,0,0.8074576003389093,14,0.0
91,0.00032942529567348434,47,0.00016178334735455677,34,0,0,0,0.49126227782816895,79,0.0
92,0.0001351976646983664,5,0.00010658667590417859,1,0,0,0,0.7885330182307776,5,0.0
93,0.0021098452462787317,337,0.002126023517588705,374,0,0,0,1.007667626133193,659,0.0
94,0.0001961318234356583,2,0.00012752334438535651,3,0,0,0,0.6503702720124926,3,0.0
95,0.00017137732144863348,6,0.00014655667936824555,4,0,0,0,0.8552540833347282,6,0.0
96,0.00043986845838482586,41,0.0003102433602210912,37,2,2,0,0.7053763839353323,68,0.0
97,0.0013100844128517758,162,0.0011096434295024306,167,6,4,3,0.8470131522072828,297,0.010101010101010102
98,0.0001351976646983664,4,0.00011229667639904528,4,0,0,0,0.8307362632579302,5,0.0
99,0.00021517374804106202,21,0.00024553002127926854,32,0,0,0,1.1410124249447093,51,0.0
100,0.00015804797422485086,12,0.0002493366882758463,12,0,0,0,1.5772360632403892,23,0.0
101,0.00011425154763242231,3,0.00014846001286653444,3,0,0,0,1.2991517468926057,5,0.0
102,0.00015423958930377011,5,0.00015988001385626788,5,0,0,0,1.036545545948009,5,0.0
103,0.00015614378176431049,13,0.0001237166773887787,12,0,0,0,0.7924582725189845,24,0.0
104,0.00014662281946160863,10,9.326334141615626e-05,9,1,1,0,0.6363246137086783,16,0.0
105,0.00023040728772538499,21,0.00016178334735455677,12,0,0,0,0.7022916670097503,30,0.0
106,0.00010473058532972044,2,7.803667342984503e-05,4,0,0,0,0.7453614151259782,5,0.0
107,0.0004322516885426644,59,0.0003502133636851582,61,7,3,5,0.8102509437767337,113,0.04424778761061947
108,0.0001275808948562049,7,0.00010468334240588967,7,0,0,0,0.8206657896931048,13,0.0
109,0.0012129705973642167,203,0.0012428767743826539,211,0,0,0,1.0246532865304112,384,0.0
110,0.00045700619052968923,53,0.0011305800979836084,44,0,0,0,2.4735611142640397,82,0.0
111,0.0003046707936864595,42,0.00025504668877071303,39,0,0,0,0.8371756548076634,78,0.0
112,0.0001142515476324223,4,6.852000593840052e-05,4,0,0,0,0.6000793811639202,6,0.0
113,0.00012948508731674526,7,0.00016368668085284566,9,0,0,0,1.2639315545044263,15,0.0
114,0.0001142515476324223,3,0.0001199100103922009,2,0,0,0,1.0494830448466468,3,0.0
115,0.0003237127182918632,45,0.0003045333597262245,46,7,3,4,0.9407702122794581,83,0.04819277108433735
116,9.901800794809932e-05,2,0.00014084667887337884,3,0,0,0,1.4220087932677385,5,0.0
117,9.901800794809932e-05,2,0.000177010015340868,4,0,0,0,1.786860117624713,4,0.0
118,0.00013710185715890675,10,0.00015226667986311225,21,0,0,0,1.1105292815872139,29,0.0
119,0.00010282639286918007,1,0.0001237166773887787,3,0,0,0,1.2029633404733253,3,0.0
120,0.0004074971865556395,62,0.00045489670609104787,72,0,0,0,1.116290104786918,130,0.0
121,0.00013710185715890675,7,6.471333894182272e-05,3,0,0,0,0.47239403521160883,9,0.0
122,0.00010282639286918007,4,2.6646668976044647e-05,3,0,0,0,0.25986210368840756,6,0.0
123,0.00019803601589619865,10,0.0001351366783785121,10,0,0,0,0.6825446538168062,16,0.0
124,0.0003160959484497017,31,0.00034640669668858036,31,0,0,0,1.095860647131917,53,0.0
125,9.520962302701858e-05,2,4.5680003958933675e-05,3,0,0,0,0.48032929419892745,4,0.0
126,9.520962302701858e-05,2,4.758333745722258e-05,2,0,0,0,0.5002992976239682,3,0.0
127,0.00010853897025080118,6,0.00010278000890760077,2,0,0,0,0.9469899122763644,8,0.0
128,0.00020565278573836013,17,0.0001294266778836454,15,0,0,0,0.6295257554780057,29,0.0
129,0.0003770301071869936,38,0.0003654400316714694,56,0,0,0,0.969267700205708,85,0.0
130,0.0001351976646983664,11,6.281000544353381e-05,10,6,3,4,0.46497480635593996,18,0.2222222222222222
131,8.568866072431673e-05,1,8.374667392471175e-05,2,0,0,0,0.9773631295417283,3,0.0
132,0.00012758089485620492,4,0.00015797668035797896,3,0,0,0,1.2380605613393139,5,0.0
133,0.00010282639286918007,4,4.377667046064477e-05,3,0,0,0,0.42629173370927537,6,0.0
134,0.00010282639286918007,5,8.374667392471174e-05,3,0,0,0,0.8146275370913004,6,0.0
135,9.901800794809932e-05,4,0.0001161033433956231,3,0,0,0,1.1723736766024402,6,0.0
136,0.00013138927977728566,6,0.00013133001138193433,13,0,0,0,0.9995492530231231,16,0.0
137,0.00013329347223782603,3,0.00014846001286653444,2,0,0,0,1.1136977722693064,3,0.0
138,0.00016947312898809308,14,0.00020746335131349047,24,0,0,0,1.2240344478638767,33,0.0
139,0.0001808982837513353,18,0.00019223668332717922,20,1,0,1,1.0626436855689814,35,0.02857142857142857
140,0.00017137732144863345,21,0.00025504668877071303,17,6,4,3,1.4879325535017933,36,0.08333333333333333
141,8.568866072431673e-05,2,7.042333943668942e-05,3,0,0,0,0.8220589858992826,4,0.0
142,0.00013900604961944715,8,0.00011039334290075639,2,0,0,0,0.7943101195313458,8,0.0
143,0.00011615574009296268,8,9.136000791786735e-05,5,0,0,0,0.7867139105968645,12,0.0
144,0.0012262999445879993,151,0.0021545735200630385,172,0,0,0,1.7569093423164546,284,0.0
145,0.00017708989883025457,22,0.00014465334586995663,21,1,0,1,0.8169390401234344,39,0.02564102564102564
146,0.00019994020835673902,23,0.0001827200158357347,28,0,0,0,0.9139163438067665,50,0.0
147,0.00017708989883025457,15,6.281000544353381e-05,8,0,0,0,0.3550428430674861,20,0.0
148,8.568866072431673e-05,2,7.994000692813393e-05,3,0,0,0,0.932990517072458,4,0.0
149,0.00015043120438268937,12,0.00019223668332717924,13,8,3,7,1.2777196868644556,22,0.3181818181818182
150,9.330543056647821e-05,4,9.516667491444516e-05,3,0,0,0,1.01992651108912,6,0.0
151,8.188027580323598e-05,2,6.852000593840052e-05,2,0,0,0,0.8370306792221343,3,0.0
152,0.0001085389702508012,7,7.232667293497833e-05,4,3,3,0,0.6666730434555476,10,0.0
153,0.00024373663494916758,5,0.0003711500321663361,6,0,0,0,1.5225359070581428,7,0.0
154,8.75928531848571e-05,3,7.994000692813394e-05,3,0,0,0,0.9127312434390644,5,0.0
155,0.00020184440081727942,20,0.00022649668629637948,18,0,0,0,1.1220746174656537,34,0.0
156,0.0003579881825815899,52,0.00028359669124504655,48,6,2,5,0.7922537102447011,97,0.05154639175257732
157,0.0001675689365275527,11,9.897334191102296e-05,7,0,0,0,0.5908866839788325,13,0.0
158,0.0003027666012259191,28,0.00027788669075017985,27,0,0,0,0.9178519177253869,43,0.0
159,0.00023040728772538499,33,0.00019794668382204592,38,1,0,1,0.859177537406058,68,0.014705882352941176
160,0.0002227905178832235,30,0.0002284000197946684,32,0,0,0,1.025167072896227,55,0.0
161,8.949704564539747e-05,4,2.8550002474333546e-05,3,0,0,0,0.31976503542006324,6,0.0
162,0.00029324563892321726,25,0.0003045333597262245,24,0,0,0,1.0384792521356072,40,0.0
163,7.42635059610745e-05,1,5.9003338446956e-05,3,0,0,0,0.7947895635514224,3,0.0
164,0.00012567670239566455,3,0.00010658667590417857,3,0,0,0,0.8482228733312379,3,0.0
165,0.00038274268456861473,57,0.00037495669916291394,60,8,2,7,0.9796627029337808,105,0.06666666666666667
166,0.00010663477779026082,5,0.0001636866808528457,7,0,0,0,1.534520277680202,9,0.0
167,0.0002227905178832235,31,0.00017891334883915691,24,0,0,0,0.8031447480998063,50,0.0
168,0.00022850309526484461,15,0.0003559233641800249,22,0,0,0,1.5573864551902041,35,0.0
169,0.0005864912778464345,100,0.0006985233938720275,95,0,0,0,1.1909883768420475,187,0.0
170,7.616769842161487e-05,2,3.8066669965778064e-05,2,0,0,0,0.5004303362452239,3,0.0
171,0.00015804797422485086,17,0.00019794668382204592,12,0,0,0,1.252287199964181,25,0.0
172,0.00012567670239566455,4,7.994000692813394e-05,5,0,0,0,0.6363659199487239,6,0.0
173,7.42635059610745e-05,2,6.28100054435338e-05,3,0,0,0,0.8459795518041333,3,0.0
174,7.42635059610745e-05,2,5.139000445380039e-05,2,0,0,0,0.6924095870460004,3,0.0
175,0.0011044316271134156,172,0.000845080073240273,133,6,5,5,0.7651931845981338,265,0.018867924528301886
176,7.997608334269561e-05,4,0.00010849000940246748,6,1,0,1,1.3560854236307107,9,0.1111111111111111
177,0.00035608399012104953,49,0.0003616333646748916,54,0,0,0,1.015580078576682,94,0.0
178,8.949704564539748e-05,4,9.136000791786735e-05,6,0,0,0,1.0207926752389025,9,0.0
179,7.42635059610745e-05,3,7.423000643326722e-05,2,0,0,0,0.9995495165622662,3,0.0
180,7.616769842161487e-05,4,5.139000445380039e-05,1,0,0,0,0.6751220440553862,4,0.0
181,0.00010473058532972045,6,7.803667342984503e-05,5,0,0,0,0.7453614151259781,9,0.0
182,0.00011234735517188194,10,5.139000445380039e-05,7,0,0,0,0.4579032061278373,15,0.0
183,0.00013329347223782603,16,9.326334141615626e-05,13,0,0,0,0.6999093722494875,25,0.0
184,0.00020184440081727942,6,0.00010468334240588967,4,0,0,0,0.5188722340496992,7,0.0
185,7.42635059610745e-05,4,7.042333943668942e-05,4,0,0,0,0.9483595283095554,7,0.0
186,7.045512103999376e-05,3,6.852000593840052e-05,2,0,0,0,0.972573002879602,3,0.0
187,9.330543056647821e-05,6,0.00016749334784942348,11,4,1,4,1.7942570023286224,16,0.25
188,0.0004627187679113103,73,0.0004701233740773591,85,6,4,4,1.0159989323671241,143,0.027972027972027972
189,9.330543056647821e-05,3,7.423000643326722e-05,8,0,0,0,0.7957782109934745,10,0.0
190,7.045512103999376e-05,3,7.232667293497833e-05,4,0,0,0,1.0265260957305096,6,0.0
191,8.75928531848571e-05,5,0.00010468334240588968,4,0,0,0,1.1948903314276447,5,0.0
192,6.664673611891302e-05,3,9.897334191102296e-05,3,0,0,0,1.484317401445942,5,0.0
193,6.664673611891302e-05,2,0.00010278000890760077,4,4,2,3,1.5413489091708443,5,0.6
194,8.188027580323598e-05,7,6.661667244011161e-05,8,0,0,0,0.8138137105105728,14,0.0
195,0.0001085389702508012,4,0.00013323334488022322,10,0,0,0,1.227306781097181,11,0.0
196,0.0005331738889513041,81,0.0006471333894182271,108,22,15,12,1.2136978817602098,167,0.0718562874251497
197,7.42635059610745e-05,5,6.661667244011161e-05,6,0,0,0,0.8971695400568444,10,0.0
198,0.0003979762242529377,70,0.0002912100252382022,52,0,0,0,0.7317945847805865,115,0.0
199,7.42635059610745e-05,5,7.042333943668942e-05,3,2,2,1,0.9483595283095554,7,0.14285714285714285
200,0.0002761079067783539,28,0.0002379166872861129,34,0,0,0,0.8617301729784008,54,0.0
201,0.00030657498614699983,41,0.00024553002127926854,28,0,0,0,0.8009457320445745,63,0.0
202,0.00017328151390917383,8,0.00016178334735455677,7,0,0,0,0.9336828575586185,11,0.0
203,6.283835119783227e-05,2,3.997000346406696e-05,3,0,0,0,0.6366548011103135,4,0.0
204,6.855092857945339e-05,3,6.281000544353381e-05,1,0,0,0,0.916375156830176,3,0.0
205,0.00011805993255350305,14,9.516667491444516e-05,14,3,1,2,0.8062519405324493,27,0.07407407407407407
206,6.664673611891302e-05,2,4.377667046064477e-05,3,2,1,1,0.6573605394348578,5,0.2
207,0.000148527011922149,9,7.232667293497833e-05,6,0,0,0,0.48730491179433455,10,0.0
208,6.474254365837264e-05,3,0.00011229667639904529,8,0,0,0,1.7333785822964447,9,0.0
209,0.00014091024207998752,9,0.0001161033433956231,8,9,4,6,0.8240773271611519,14,0.42857142857142855
210,7.045512103999376e-05,4,8.755334092128954e-05,4,0,0,0,1.2423384671341398,6,0.0
211,0.00012186831747458379,15,9.136000791786735e-05,9,0,0,0,0.7498669311145177,23,0.0
212,7.42635059610745e-05,6,6.0906671945244904e-05,5,0,0,0,0.820384557677778,9,0.0
213,6.855092857945339e-05,4,4.5680003958933675e-05,7,1,0,1,0.6668519262044654,10,0.1
214,6.664673611891302e-05,4,2.0936668481177935e-05,1,0,0,0,0.3151714930854438,4,0.0
215,8.188027580323598e-05,5,8.755334092128955e-05,6,0,0,0,1.0692003663377483,9,0.0
216,0.0002951498313837576,43,0.00027788669075017985,43,0,0,0,0.9415303962997371,77,0.0
217,5.9029966276751525e-05,2,7.613333993155613e-06,2,0,0,0,0.13044712315671167,4,0.0
218,0.00045510199806914883,77,0.001143903432471631,87,7,6,3,2.5131775284910933,153,0.0196078431372549
219,0.0006340960893599438,102,0.0005862267174729822,87,32,22,13,0.9245196041254791,167,0.07784431137724551
220,8.378446826377636e-05,5,7.042333943668942e-05,4,0,0,0,0.8407198721809549,6,0.0
221,0.0001961318234356583,11,0.0001846233493340236,12,0,0,0,0.9413526618662432,16,0.0
222,5.9029966276751525e-05,2,5.139000445380039e-05,2,0,0,0,0.8707937395534253,3,0.0
223,0.00012186831747458379,12,5.519667145037819e-05,6,0,0,0,0.4533691420470822,16,0.0
224,0.000660754783807509,63,0.0006071633859541601,76,0,0,0,0.9189059394492349,126,0.0
225,6.855092857945339e-05,4,6.661667244011161e-05,3,0,0,0,0.9718247636358893,6,0.0
226,0.00010282639286918008,9,0.003677240318694161,26,12,3,11,35.72786547924668,30,0.36666666666666664
227,0.00012377250993512418,13,5.71000049486671e-05,8,0,0,0,0.46176512430905364,18,0.0
228,6.855092857945339e-05,4,1.9033334982889032e-05,1,0,0,0,0.2787046785644713,4,0.0
229,0.00013329347223782603,12,7.232667293497833e-05,8,0,0,0,0.5429551515523148,13,0.0
230,5.712577381621115e-05,2,3.8066669965778064e-05,1,2,1,1,0.6669489536018481,3,0.3333333333333333
231,0.0002856288690810558,29,0.00027788669075017985,50,0,0,0,0.9729037588824123,73,0.0
232,5.5221581355670776e-05,2,2.2840001979466837e-05,2,0,0,0,0.41466641801112136,4,0.0
233,5.1413196434590034e-05,1,3.8066669965778064e-05,2,0,0,0,0.7409105356962462,3,0.0
234,9.140123810593784e-05,5,6.0906671945244904e-05,4,0,0,0,0.6667305624281599,7,0.0
235,0.0002894372540021365,42,0.0002303033532929573,39,0,0,0,0.7957641032654718,74,0.0
236,6.474254365837263e-05,5,6.0906671945244904e-05,4,0,0,0,0.940843287497522,7,0.0
237,4.950900397404966e-05,1,5.139000445380039e-05,3,1,0,1,1.0379165137186521,3,0.3333333333333333
238,0.0002075569781989005,28,0.00023220668679124618,33,0,0,0,1.1187039742470652,52,0.0
239,5.3317388895130405e-05,2,3.0453335972622452e-05,3,0,0,0,0.5719735952014632,5,0.0
240,8.568866072431673e-05,3,6.281000544353381e-05,3,0,0,0,0.7333137609607422,4,0.0
241,9.711381548755895e-05,3,7.613333993155613e-05,3,0,0,0,0.7841821612413945,3,0.0
242,7.42635059610745e-05,6,9.516667491444516e-05,10,0,0,0,1.2810944519521767,14,0.0
243,5.3317388895130405e-05,2,5.519667145037819e-05,2,0,0,0,1.035181101025683,3,0.0
244,5.5221581355670776e-05,2,8.565000742300064e-05,2,0,0,0,1.5500281322708571,4,0.0
245,0.00029324563892321726,31,0.000393990034145803,38,7,3,5,1.3434323946058575,60,0.08333333333333333
246,5.902996627675152e-05,3,5.329333795208929e-05,3,0,0,0,0.9029827228750217,5,0.0
247,4.760481151350929e-05,1,3.8066669965778064e-05,2,0,0,0,0.8000591293599354,3,0.0
248,0.00023040728772538499,32,0.0002988233592313578,33,0,0,0,1.2968065443010217,57,0.0
249,5.1413196434590034e-05,2,0.0002931133587364911,5,0,0,0,5.692004748895847,6,0.0
250,5.5221581355670776e-05,3,4.3776670460644776e-05,4,0,0,0,0.7931203227643667,6,0.0
251,7.235931350053413e-05,4,9.136000791786735e-05,7,0,0,0,1.2622257029414605,8,0.0
252,6.0934158737291896e-05,3,3.235666947091136e-05,2,0,0,0,0.5317787636037379,4,0.0
253,6.664673611891302e-05,5,5.139000445380039e-05,2,0,0,0,0.7714235548846626,5,0.0
254,4.570061905296892e-05,1,4.758333745722258e-05,3,0,0,0,1.0411068331211042,3,0.0
255,5.712577381621115e-05,2,5.139000445380039e-05,3,0,0,0,0.8997694748378238,4,0.0
256,4.950900397404966e-05,2,7.613333993155613e-06,2,0,0,0,0.15548254097563494,3,0.0
257,8.188027580323598e-05,8,5.139000445380039e-05,5,0,0,0,0.6280779608180818,12,0.0
258,4.950900397404966e-05,2,3.235666947091136e-05,2,0,0,0,0.6542495690477752,3,0.0
259,0.0002494492123307887,34,0.0003387933626954248,39,0,0,0,1.3580221693755796,64,0.0
260,0.00013710185715890677,17,0.0001294266778836454,17,8,5,4,0.9440592173153167,31,0.12903225806451613
261,5.5221581355670776e-05,3,2.0936668481177935e-05,1,0,0,0,0.38026151757900817,3,0.0
262,5.3317388895130405e-05,3,4.187333696235587e-05,1,0,0,0,0.7857616748126416,3,0.0
263,4.950900397404966e-05,2,6.28100054435338e-05,2,0,0,0,1.2681166805211783,3,0.0
264,0.0005065151945037389,80,0.000569096715988382,85,7,7,2,1.1235287100813185,150,0.013333333333333334
265,6.474254365837263e-05,5,3.8066669965778064e-05,7,0,0,0,0.5886053786980007,9,0.0
266,0.00018470666867241605,31,0.0002379166872861129,46,6,2,4,1.2879226112127786,75,0.05333333333333334
267,0.0004322516885426644,66,0.0005234167120294484,82,0,0,0,1.2108584883618139,141,0.0
268,9.330543056647821e-05,1,4.758333745722258e-05,3,0,0,0,0.5104985563262893,3,0.0
269,4.950900397404966e-05,2,2.0936668481177935e-05,2,0,0,0,0.42404940224524884,3,0.0
270,4.950900397404966e-05,2,2.0936668481177935e-05,3,0,0,0,0.42404940224524884,4,0.0
271,5.5221581355670776e-05,3,5.9003338446956e-05,2,0,0,0,1.0683595262212722,3,0.0
272,0.0001885150535934968,35,8.565000742300064e-05,18,0,0,0,0.45462971162317234,51,0.0
273,4.760481151350929e-05,2,4.948667095551149e-05,4,0,0,0,1.0394480007843503,5,0.0
274,8.568866072431673e-05,11,7.232667293497833e-05,10,1,1,0,0.8442452921339177,19,0.0
275,0.0004779523075956333,90,0.0006433267224216492,99,3,0,3,1.3459337235662923,180,0.016666666666666666
276,0.00034656302781834765,51,0.0002493366882758463,40,0,0,0,0.7195364612304483,86,0.0
277,0.00023992825002808684,39,0.0002474333547775574,49,0,0,0,1.031267589329974,83,0.0
278,0.0002875330615415961,46,0.00022459335279809058,41,0,0,0,0.7811805485566425,74,0.0
279,5.1413196434590034e-05,3,2.6646668976044647e-05,3,0,0,0,0.5192197500305925,5,0.0
280,0.00021136536311998127,28,0.0001713000148460013,20,0,0,0,0.8105347008945021,40,0.0
281,4.950900397404966e-05,3,1.9033334982889032e-05,2,0,0,0,0.3856827077781611,4,0.0
282,0.00017328151390917383,14,0.00013894334537508992,9,0,0,0,0.8019502324101749,15,0.0
283,4.570061905296892e-05,2,2.6646668976044643e-05,2,0,0,0,0.5839805122527235,3,0.0
284,6.0934158737291896e-05,4,4.758333745722258e-05,6,0,0,0,0.7812565691691601,8,0.0
