cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
51,0.0003446588353578073,24,0.00015226667986311225,17,0,0,0,0.44195148676894325,37,0.0
52,0.000660754783807509,68,0.0005729033829849599,69,0,0,0,0.867063985954079,124,0.0
53,0.00024373663494916758,5,0.00019414001682546814,5,0,0,0,0.7965989887695144,8,0.0
54,0.0002361198651070061,4,0.00015417001336140117,2,0,0,0,0.6530780689910133,4,0.0
55,0.001172982555692869,170,0.0011914867699288534,176,0,0,0,1.0157740085266675,322,0.0
56,0.0007692937540583101,104,0.0007232667293497832,93,14,7,7,0.9401775430775869,181,0.03867403314917127
57,0.0002018444008172794,2,0.00021698001880493498,2,0,0,0,1.0749494312612826,3,0.0
58,0.0002342156726464657,8,0.00021127001831006825,10,0,0,0,0.9020737534231535,17,0.0
59,0.0003046707936864595,22,0.00019794668382204592,15,0,0,0,0.6498217280813048,32,0.0
60,0.00023040728772538496,7,0.00015988001385626788,5,0,0,0,0.6940345159362605,10,0.0
61,0.0002589701746334905,11,0.0002303033532929573,18,0,0,0,0.8893472728727322,25,0.0
62,0.00036560495242375136,35,0.0002912100252382022,29,0,0,0,0.7965711793277933,63,0.0
63,0.0010168387739285586,142,0.0009174067461752513,148,3,0,3,0.902224174844677,265,0.011320754716981131
64,0.0003313294881340247,9,0.00024553002127926854,13,3,1,3,0.7411230143165166,15,0.2
65,0.0007483476369923661,97,0.0009212134131718292,101,36,18,22,1.230965758505329,172,0.12790697674418605
66,0.0002551617897124098,14,0.0003045333597262245,12,0,0,0,1.193415434677627,22,0.0
67,0.00018280247621187568,3,0.0001161033433956231,2,0,0,0,0.6353295253423045,3,0.0
68,0.00023231148018592536,5,0.00014465334586995666,7,0,0,0,0.6228321671294222,9,0.0
69,0.00021136536311998125,8,0.0001674933478494235,9,0,0,0,0.792533327334247,15,0.0
70,0.00022088632542268313,14,0.00044347670510131446,8,0,0,0,2.0072586131874,21,0.0
71,0.001163461593390167,150,0.0009174067461752513,135,4,1,3,0.7885330277205116,273,0.01098901098901099
72,0.0004703355377534718,20,0.0002893066917399133,13,0,0,0,0.6151888378202727,22,0.0
73,0.00034656302781834765,38,0.0002835966912450466,46,0,0,0,0.8183644302377248,81,0.0
74,0.00016376055160647197,2,0.0005139000445380039,2,0,0,0,3.136813830411288,3,0.0
75,0.00021326955558052165,7,0.0001732033483442902,5,0,0,0,0.8122215368203679,9,0.0
76,0.0003446588353578073,22,0.00019604335032375703,19,2,1,1,0.5689291475886036,38,0.02631578947368421
77,0.0001885150535934968,8,0.0002398200207844018,18,0,0,0,1.2720088678684018,24,0.0
78,0.00019041924605403717,7,0.00014084667887337884,3,0,0,0,0.7398028377322152,8,0.0
79,0.0005579283909383289,79,0.0003711500321663361,54,0,0,0,0.665288788518585,126,0.0
80,0.00022088632542268313,17,0.0001865266828323125,25,0,0,0,0.8445168834557951,39,0.0
81,0.00015233539684322974,2,0.00010658667590417857,3,0,0,0,0.6998812488014128,4,0.0
82,0.0010073178116258566,141,0.001138193431976764,161,1,0,1,1.1299119579191172,261,0.0038314176245210726
83,0.0002589701746334906,6,0.00015988001385626785,4,0,0,0,0.6175161385620453,8,0.0
84,0.00014662281946160863,1,0.00016178334735455677,3,0,0,0,1.1033276756034192,3,0.0
85,0.0004379642659242855,34,0.0002379166872861129,18,0,0,0,0.5433373726202343,46,0.0
86,0.0009406710755069436,120,0.0009878300856119408,129,13,6,10,1.050128040001214,225,0.044444444444444446
87,0.00015043120438268937,3,0.00015226667986311225,2,0,0,0,1.0121933222281052,4,0.0
88,0.0001428144345405279,1,8.565000742300064e-05,4,0,0,0,0.6000094231117259,4,0.0
89,0.0002780120992388943,18,0.00022078668580151277,16,0,0,0,0.7942361601886809,28,0.0
90,0.0002761079067783539,31,0.00017320334834429018,24,0,0,0,0.627438042471968,52,0.0
91,0.0005522158135567078,72,0.000550063381005493,72,0,0,0,0.9961028953030443,133,0.0
92,0.0006817009008734531,94,0.00074610673132925,106,3,2,2,1.0944642789020766,182,0.01098901098901099
93,0.0002494492123307887,21,0.00011610334339562309,15,6,3,3,0.46565301613370885,31,0.0967741935483871
94,0.0010777729326658504,164,0.0009630867501341851,141,0,0,0,0.8935995338077395,279,0.0
95,0.0007597727917556084,115,0.0007023300608686053,111,1,0,1,0.9244048062909483,207,0.004830917874396135
96,0.00014662281946160863,4,0.0001693966813477124,12,0,0,0,1.155216904702835,14,0.0
97,0.00025325759725186944,12,0.0001865266828323125,10,0,0,0,0.7366137224879901,18,0.0
98,0.00033894625797618617,42,0.0001865266828323125,27,0,0,0,0.5504460776128688,64,0.0
99,0.0004436768433059066,21,0.00038637670015264735,34,0,0,0,0.8708807275152011,47,0.0
100,0.001300563450549074,187,0.0013152034473176322,195,12,5,9,1.0112557916210976,348,0.02586206896551724
101,0.00015614378176431049,8,8.565000742300064e-05,12,0,0,0,0.5488218888118838,18,0.0
102,0.001039689083455043,166,0.0008393700727454064,120,9,7,6,0.8073464956527429,263,0.022813688212927757
103,0.00012567670239566455,2,9.707000841273406e-05,3,0,0,0,0.7725596756946257,4,0.0
104,0.001439569500168521,164,0.0014598567931875888,203,0,0,0,1.0140916321535554,327,0.0
105,0.00026658694447565206,8,0.00022649668629637948,10,0,0,0,0.8496729629637616,16,0.0
106,0.00013138927977728566,4,0.0001237166773887787,3,0,0,0,0.941648456805736,6,0.0
107,0.00012186831747458379,2,0.00013133001138193433,5,0,0,0,1.0775750137679991,6,0.0
108,0.0009330543056647821,147,0.000767043399810428,109,35,19,19,0.8220970477802302,240,0.07916666666666666
109,0.00015043120438268937,9,0.00042634670361671435,24,5,0,5,2.8329455368773653,31,0.16129032258064516
110,0.00016947312898809308,12,0.00011039334290075639,7,0,0,0,0.6515970045496707,17,0.0
111,0.00024754501987024835,7,0.00027979002424846877,8,0,0,0,1.1302065528921799,13,0.0
112,0.00012758089485620492,4,6.09066719452449e-05,3,0,0,0,0.47780579869800427,6,0.0
113,0.00012186831747458379,2,4.377667046064477e-05,3,0,0,0,0.3597382612889446,4,0.0
114,0.000496994232201037,57,0.000569096715988382,57,0,0,0,1.1450479187177232,99,0.0
115,0.0005503116210961674,85,0.0007708500668070058,119,1,0,1,1.400679123147195,195,0.005128205128205128
116,0.00011996412501404342,2,0.00012181334389048981,2,0,0,0,1.0154019268972316,3,0.0
117,0.00011805993255350305,2,2.474333547775574e-05,2,0,0,0,0.2102517743610477,3,0.0
118,0.00034846722027888805,51,0.0001751066818425791,37,0,0,0,0.5026481884968889,86,0.0
119,0.0004893774623588755,59,0.0004339600376098699,50,0,0,0,0.886782479254633,93,0.0
120,0.0024221328098073527,392,0.00249907688325333,445,0,0,0,1.0317657630325374,777,0.0
121,0.00019994020835673905,3,0.00012752334438535651,3,0,0,0,0.6379884595888898,4,0.0
122,0.00017137732144863348,6,0.00014655667936824555,4,0,0,0,0.8552540833347282,6,0.0
123,0.000660754783807509,90,0.0004834467085653814,73,5,4,1,0.7316988851611717,152,0.006578947368421052
124,0.0015100246212085148,201,0.0012409734408843649,196,8,5,4,0.8218351144365589,364,0.01098901098901099
125,0.00037512591472645324,41,0.0002855000247433355,29,0,0,0,0.7611415244374666,59,0.0
126,0.0002951498313837576,22,0.00022840001979466837,23,0,0,0,0.7739209154625065,39,0.0
127,0.0002684911369361924,27,0.00026266002276386865,36,0,0,0,0.9782899978054413,60,0.0
128,0.00017137732144863345,12,0.00016178334735455677,10,0,0,0,0.94405106160379,18,0.0
129,0.00023421567264646573,26,0.0002988233592313578,22,0,0,0,1.275729258120825,43,0.0
130,0.00011425154763242231,3,0.00014846001286653444,3,0,0,0,1.2991517468926057,5,0.0
131,0.00015423958930377011,5,0.00015988001385626788,5,0,0,0,1.036545545948009,5,0.0
132,0.00016947312898809308,16,0.00016559001435113458,18,0,0,0,0.9771006487871604,32,0.0
133,0.00024564082740970795,25,0.0001865266828323125,18,0,0,0,0.7594451634248053,40,0.0
134,0.00010853897025080118,3,7.803667342984503e-05,4,0,0,0,0.7192324563594508,6,0.0
135,0.0005636409683199501,78,0.0005024800435482705,79,8,3,6,0.8915088166220202,146,0.0410958904109589
136,0.0004341558810032048,61,0.00037495669916291394,52,0,0,0,0.8636767297116836,106,0.0
137,0.0014262401529447383,231,0.001471276794177322,243,0,0,0,1.031574965578585,437,0.0
138,0.00048747326989833517,60,0.0011857767694339867,54,0,0,0,2.432202178928423,98,0.0
139,0.00036750914488429176,55,0.0003159533607159579,53,0,0,0,0.8597538040448872,104,0.0
140,0.0001142515476324223,4,6.852000593840052e-05,4,0,0,0,0.6000793811639202,6,0.0
141,0.00012948508731674526,7,0.00016749334784942348,10,0,0,0,1.2933073652200002,16,0.0
142,0.0001142515476324223,3,0.0001199100103922009,2,0,0,0,1.0494830448466468,3,0.0
143,0.0003408504504367265,49,0.0003445033631902915,54,8,3,5,1.010713910918393,95,0.05263157894736842
144,0.00011234735517188192,4,0.00022459335279809056,6,0,0,0,1.9982093171923385,8,0.0
145,9.901800794809932e-05,2,0.00014084667887337884,3,0,0,0,1.4220087932677385,5,0.0
146,0.00017137732144863345,14,0.00022459335279809058,12,0,0,0,1.3103385969636698,22,0.0
147,0.00012186831747458379,5,8.184334042642285e-05,3,0,0,0,0.6718411971494032,6,0.0
148,0.00030847917860754023,43,0.00030834002672280235,34,1,0,1,0.9995490561438208,69,0.014492753623188406
149,0.00019041924605403717,20,0.00022649668629637948,37,0,0,0,1.1893637571508635,55,0.0
150,9.330543056647821e-05,1,3.997000346406696e-05,2,0,0,0,0.42899008356423635,3,0.0
151,0.00011234735517188192,3,0.00014846001286653444,8,0,0,0,1.3211516859551953,10,0.0
152,0.0004512936131480681,70,0.0005043833770465594,82,0,0,0,1.117613015231291,147,0.0
153,0.0001751857063697142,13,0.0001142000098973342,9,0,0,0,0.6520783255210302,21,0.0
154,0.0001009222004086397,2,3.6163336467489164e-05,6,1,0,1,0.35896403286408546,6,0.16666666666666666
155,9.520962302701858e-05,2,8.945667441957844e-05,4,0,0,0,0.9396393729748644,5,0.0
156,0.00010282639286918007,4,2.6646668976044647e-05,3,0,0,0,0.25986210368840756,6,0.0
157,0.0004170181488583414,50,0.0002874033582416244,42,0,0,0,0.6892612057963082,83,0.0
158,8.949704564539747e-05,1,0.00010849000940246749,3,0,0,0,1.2119820315531316,3,0.0
159,0.0003370420655156458,35,0.0003825700331560695,39,0,0,0,1.1350408990666603,65,0.0
160,9.520962302701858e-05,2,4.5680003958933675e-05,3,0,0,0,0.48032929419892745,4,0.0
161,9.520962302701858e-05,2,5.71000049486671e-05,4,0,0,0,0.6001493147491719,5,0.0
162,0.00010853897025080118,6,0.00010658667590417857,3,0,0,0,0.9820295208789664,9,0.0
163,0.00023992825002808684,24,0.0002588533557672908,22,0,0,0,1.0788453264854843,43,0.0
164,0.0004322516885426644,46,0.0004111200356304031,62,0,0,0,0.9511239264879706,98,0.0
165,0.00014091024207998752,12,7.232667293497833e-05,12,7,3,5,0.5136270377714448,20,0.25
166,8.568866072431673e-05,1,8.374667392471175e-05,2,0,0,0,0.9773631295417283,3,0.0
167,0.00012758089485620492,4,0.00015797668035797896,3,0,0,0,1.2380605613393139,5,0.0
168,0.00010663477779026082,4,0.00015988001385626788,6,0,0,0,1.4988555480073853,8,0.0
169,0.00010282639286918007,4,4.377667046064477e-05,3,0,0,0,0.42629173370927537,6,0.0
170,0.00019994020835673902,17,0.0002303033532929573,31,0,0,0,1.1517852095118326,41,0.0
171,0.00018661086113295642,17,0.0002341100202895351,27,0,0,0,1.2543995505583074,37,0.0
172,0.00010282639286918007,5,8.374667392471174e-05,3,0,0,0,0.8146275370913004,6,0.0
173,0.00010282639286918007,5,0.00014084667887337884,9,0,0,0,1.3693929704941932,13,0.0
174,0.00017137732144863345,14,0.00017320334834429018,22,0,0,0,1.0106487953055863,32,0.0
175,0.00013329347223782603,3,0.00014846001286653444,2,0,0,0,1.1136977722693064,3,0.0
176,0.0002608743670940309,28,0.00033498669569884695,37,0,0,0,1.2839831721025414,56,0.0
177,8.75928531848571e-05,2,3.426000296920026e-05,2,0,0,0,0.3918221579216855,3,0.0
178,0.0001885150535934968,20,0.00019985001732033484,22,1,0,1,1.0600957532863053,39,0.02564102564102564
179,0.00019041924605403717,24,0.00028930669173991326,22,7,4,4,1.519041764724539,44,0.09090909090909091
180,8.568866072431673e-05,2,7.423000643326723e-05,4,0,0,0,0.8664315983685529,5,0.0
181,0.00013900604961944715,8,0.00011039334290075639,2,0,0,0,0.7943101195313458,8,0.0
182,0.00017899409129079494,20,7.232667293497833e-05,12,0,0,0,0.4044057088258663,29,0.0
183,0.00011996412501404342,9,9.897334191102296e-05,7,0,0,0,0.8251702321524831,15,0.0
184,0.0013653059942074464,168,0.002261160195967217,178,0,0,0,1.6561082971367584,306,0.0
185,9.711381548755895e-05,3,4.3776670460644776e-05,1,0,0,0,0.4513419233736376,3,0.0
186,0.0002227905178832235,30,0.00015988001385626788,25,1,0,1,0.7177515462550291,51,0.0196078431372549
187,0.00010473058532972045,5,0.0001294266778836454,7,0,0,0,1.235580985036467,11,0.0
188,0.00012567670239566455,6,8.565000742300064e-05,5,0,0,0,0.6817638385306912,9,0.0
189,0.00016376055160647197,17,0.0001237166773887787,17,0,0,0,0.7556222420521154,31,0.0
190,0.0003579881825815899,45,0.00040350670163724747,50,15,11,9,1.127115390202206,87,0.10344827586206896
191,0.00019994020835673902,23,0.00019794668382204592,31,1,0,1,0.9900343808323876,53,0.018867924528301886
192,0.00026658694447565206,21,0.00010087667540931187,12,0,0,0,0.37863374079990186,28,0.0
193,8.568866072431673e-05,2,7.994000692813393e-05,3,0,0,0,0.932990517072458,4,0.0
194,0.00019232343851457754,18,0.00021127001831006825,17,9,3,8,1.0984629520278288,32,0.25
195,9.330543056647821e-05,2,4.758333745722258e-05,3,0,0,0,0.5104985563262893,4,0.0
196,9.330543056647821e-05,4,9.516667491444516e-05,3,0,0,0,1.01992651108912,6,0.0
197,8.188027580323598e-05,2,6.852000593840052e-05,2,0,0,0,0.8370306792221343,3,0.0
198,0.00012567670239566455,10,7.232667293497833e-05,4,3,3,0,0.5758353618394342,13,0.0
199,0.00024373663494916758,5,0.0003711500321663361,6,0,0,0,1.5225359070581428,7,0.0
200,9.140123810593784e-05,4,8.374667392471174e-05,4,0,0,0,0.9163446928186497,7,0.0
201,0.0002875330615415961,41,0.00028359669124504655,31,0,0,0,0.9863146111387466,67,0.0
202,0.00013138927977728566,10,0.0001237166773887787,10,2,1,2,0.941648456805736,18,0.1111111111111111
203,0.00044748522822698735,65,0.0003502133636851582,64,6,2,5,0.7826740955523696,125,0.04
204,0.00017137732144863345,12,9.897334191102296e-05,7,0,0,0,0.5777635262439103,14,0.0
205,0.0003446588353578073,32,0.00031976002771253576,35,0,0,0,0.9277790586006871,53,0.0
206,0.0003332336805945651,48,0.0002398200207844018,45,1,0,1,0.7197593125196892,90,0.011111111111111112
207,0.0001808982837513353,22,7.232667293497833e-05,14,0,0,0,0.4001511585296676,33,0.0
208,9.711381548755897e-05,6,3.616333646748916e-05,3,0,0,0,0.3730265732871064,8,0.0
209,0.00030086240876537874,27,0.00031214669371938013,26,0,0,0,1.0374940013282465,44,0.0
210,0.00048747326989833517,66,0.0003426000296920026,51,1,1,1,0.7028687806521051,107,0.009345794392523364
211,7.42635059610745e-05,1,5.9003338446956e-05,3,0,0,0,0.7947895635514224,3,0.0
212,0.00014662281946160863,4,0.00011420000989733418,4,0,0,0,0.7790199937320713,4,0.0
213,0.00047604811513509294,70,0.0004663167070807813,76,8,2,7,0.9795622249779343,133,0.05263157894736842
214,0.00010663477779026082,5,0.0001636866808528457,7,0,0,0,1.534520277680202,9,0.0
215,7.616769842161487e-05,2,6.852000593840052e-05,4,0,0,0,0.8997256683827378,5,0.0
216,0.00018661086113295642,13,5.710000494866709e-05,10,0,0,0,0.30635606628119555,22,0.0
217,9.140123810593784e-05,5,5.9003338446956e-05,6,1,1,0,0.6459293848956189,9,0.0
218,0.00031990433337078246,51,0.0003387933626954248,53,4,1,3,1.05902741730299,95,0.031578947368421054
219,0.00022850309526484461,15,0.00036353669817318053,24,0,0,0,1.590690177453174,37,0.0
220,0.0006969344405577761,115,0.0007784634008001615,110,0,0,0,1.1169654689905206,215,0.0
221,8.188027580323598e-05,3,3.8066669965778064e-05,2,0,0,0,0.465559179837152,4,0.0
222,0.00021517374804106202,27,0.00015036334636482333,16,0,0,0,0.6989395954407013,39,0.0
223,0.00042082653377942215,65,0.00045299337259275895,59,0,0,0,1.0764191283560023,115,0.0
224,7.807189088215524e-05,3,5.3293337952089286e-05,2,0,0,0,0.6830247720703108,4,0.0
225,0.0002170779405016024,14,0.0002436266877809796,19,4,1,4,1.1222442169681655,30,0.13333333333333333
226,0.00012567670239566455,4,8.755334092128955e-05,7,0,0,0,0.6968964780580137,8,0.0
227,7.42635059610745e-05,2,6.28100054435338e-05,3,0,0,0,0.8459795518041333,3,0.0
228,7.807189088215524e-05,3,5.139000445380039e-05,2,0,0,0,0.6586767170749648,4,0.0
229,0.0015100246212085148,247,0.0011762601019425422,205,6,5,5,0.7789821352632016,393,0.01272264631043257
230,0.0006531380139653475,80,0.0006071633859541601,86,9,6,7,0.9296204032399954,143,0.04895104895104895
231,0.00015614378176431049,21,0.00013704001187680103,14,0,0,0,0.8777310068164699,34,0.0
232,8.378446826377636e-05,5,0.00011229667639904528,7,1,0,1,1.3398985381371402,11,0.09090909090909091
233,9.711381548755897e-05,7,8.565000742300064e-05,3,0,0,0,0.8820763488495582,7,0.0
234,0.00011044316271134157,4,7.613333993155613e-05,3,0,0,0,0.6896251026454004,5,0.0
235,8.949704564539748e-05,4,9.136000791786735e-05,6,0,0,0,1.0207926752389025,9,0.0
236,7.235931350053413e-05,3,9.897334191102296e-05,1,0,0,0,1.367296171116673,3,0.0
237,7.807189088215524e-05,4,7.994000692813394e-05,7,0,0,0,1.023897542005155,10,0.0
238,7.42635059610745e-05,3,7.423000643326722e-05,2,0,0,0,0.9995495165622662,3,0.0
239,7.616769842161487e-05,4,5.139000445380039e-05,1,0,0,0,0.6751220440553862,4,0.0
240,8.188027580323598e-05,4,2.2840001979466837e-05,2,0,0,0,0.2798234301446609,6,0.0
241,0.0001351976646983664,5,0.00013133001138193433,8,0,0,0,0.9714137466817727,11,0.0
242,0.00019232343851457756,18,0.00010849000940246748,18,0,0,0,0.5643283907653533,30,0.0
243,0.0005312696964907637,94,0.001081093427028097,75,0,0,0,2.0347291803963277,154,0.0
244,0.00016566474406701234,23,0.00010278000890760077,15,0,0,0,0.6206386616566085,34,0.0
245,0.00018661086113295642,25,0.00014655667936824555,18,0,0,0,0.785474816399736,41,0.0
246,7.807189088215524e-05,5,0.00010087667540931187,8,0,0,0,1.291726146953961,11,0.0
247,0.0005712577381621116,94,0.0005253200455277373,97,7,4,5,0.9195990715341632,175,0.02857142857142857
248,0.0007064554028604779,111,0.0007194600623532054,113,10,5,7,1.018405717994765,212,0.0330188679245283
249,0.0002361198651070061,37,0.0004396700381047366,55,0,0,0,1.8616979478229894,82,0.0
250,7.045512103999376e-05,3,7.613333993155613e-05,5,0,0,0,1.0804791885814171,7,0.0
251,6.283835119783227e-05,2,9.326334141615626e-05,4,0,0,0,1.4834093941020159,5,0.0
252,8.75928531848571e-05,5,0.00010468334240588968,4,0,0,0,1.1948903314276447,5,0.0
253,6.664673611891302e-05,3,9.897334191102296e-05,3,0,0,0,1.484317401445942,5,0.0
254,0.0001675689365275527,21,0.0001693966813477124,16,10,5,9,1.0109009149697763,31,0.2903225806451613
255,8.188027580323598e-05,7,7.042333943668942e-05,9,0,0,0,0.8602476479336957,15,0.0
256,0.00023421567264646573,30,0.00034069669619371366,51,2,0,2,1.4544340647153635,74,0.02702702702702703
257,0.0006131499722939997,97,0.0007423000643326722,127,24,15,14,1.2105994258027564,202,0.06930693069306931
258,7.42635059610745e-05,5,7.423000643326722e-05,8,0,0,0,0.9995495165622662,12,0.0
259,0.0004646229603718507,83,0.0003654400316714694,66,0,0,0,0.7865762246371052,141,0.0
260,0.0003522756051999688,39,0.0003882800336509363,52,0,0,0,1.1021762798549446,80,0.0
261,0.0003446588353578073,48,0.00025885335576729087,30,0,0,0,0.7511144870255076,70,0.0
262,6.0934158737291896e-05,2,7.232667293497833e-05,2,0,0,0,1.1866580032129712,4,0.0
263,0.00017708989883025457,9,0.000177010015340868,10,0,0,0,0.9995491645409025,15,0.0
264,6.283835119783227e-05,2,3.997000346406696e-05,3,0,0,0,0.6366548011103135,4,0.0
265,6.855092857945339e-05,3,7.613333993155613e-05,3,0,0,0,1.110448780650173,5,0.0
266,7.045512103999376e-05,4,0.00013323334488022322,5,0,0,0,1.8897755813450308,7,0.0
267,0.00032942529567348434,51,0.0004092167021321142,65,15,7,9,1.2421404593403127,108,0.08333333333333333
268,6.664673611891302e-05,2,4.377667046064477e-05,3,2,1,1,0.6573605394348578,5,0.2
269,6.474254365837264e-05,3,0.00011610334339562309,9,0,0,0,1.792084900429698,10,0.0
270,0.0001351976646983664,16,0.00011610334339562309,13,1,0,1,0.8588717599426987,26,0.038461538461538464
271,7.045512103999376e-05,4,8.755334092128954e-05,4,0,0,0,1.2423384671341398,6,0.0
272,6.0934158737291896e-05,2,3.426000296920026e-05,2,0,0,0,0.5629634892994156,3,0.0
273,0.00024373663494916758,37,0.00014084667887337884,20,0,0,0,0.5780373359514327,55,0.0
274,8.378446826377636e-05,8,6.0906671945244904e-05,5,0,0,0,0.7272701753727309,11,0.0
275,8.949704564539747e-05,9,5.329333795208929e-05,9,1,0,1,0.5959274389850606,17,0.058823529411764705
276,6.664673611891302e-05,4,2.0936668481177935e-05,1,0,0,0,0.3151714930854438,4,0.0
277,8.568866072431673e-05,6,9.136000791786735e-05,7,0,0,0,1.0661083544802685,11,0.0
278,0.00046843134529293146,68,0.0003578266976783138,61,0,0,0,0.7639333019534342,118,0.0
279,6.474254365837264e-05,3,7.613333993155613e-06,2,0,0,0,0.11895483363197222,5,0.0
280,0.00013329347223782603,16,0.000118006676893912,12,0,0,0,0.8854007239825098,27,0.0
281,0.0004950900397404966,85,0.001202906770918587,101,7,6,3,2.429384023049051,175,0.017142857142857144
282,0.0006550422064258879,105,0.0006223900539404713,95,34,23,14,0.950160206188593,178,0.07865168539325842
283,0.00011425154763242231,7,9.707000841273407e-05,5,0,0,0,0.8497480832098793,8,0.0
284,0.0001961318234356583,11,0.0001846233493340236,12,0,0,0,0.9413526618662432,16,0.0
285,5.9029966276751525e-05,2,5.139000445380039e-05,2,0,0,0,0.8707937395534253,3,0.0
286,0.00015043120438268937,17,6.661667244011161e-05,9,0,0,0,0.4432082551502114,23,0.0
